#  HII-CHI-mistry v.5.1 output file
# Input file:SDSSJ0228_input.dat
# Iterations for MonteCarlo: 25
# Used models: Double composite AGN, a(OX) = -1.2. No interpolation
# 
# ID   O2Hb eO2Hb  Ne3Hb  eNeHb O3aHb  eO3aHb O3nHb  eO3nHb N2Hb   eN2Hb  S2Hb   eS2Hb  i O/H     eO/H  N/O    eN/O  logU   elogU
1136 0.000 0.000 0.000 0.000 0.000 0.000 0.047 0.185 0.019 0.119 0.033 0.116 2 7.71 0.40 -0.72 0.47 -1.65 0.30
1137 0.000 0.000 0.000 0.000 0.000 0.000 0.008 0.293 0.010 0.328 0.041 0.455 2 7.95 0.38 -1.01 0.49 -1.35 0.29
1138 0.000 0.000 0.000 0.000 0.000 0.000 0.048 0.738 0.029 0.721 0.190 0.886 2 7.99 0.37 -0.76 0.46 -1.52 0.25
1139 0.000 0.000 0.000 0.000 0.000 0.000 0.048 0.738 0.029 0.721 0.149 0.802 2 8.05 0.35 -0.89 0.49 -1.41 0.35
1140 0.000 0.000 0.000 0.000 0.000 0.000 0.031 0.831 0.015 0.681 0.151 0.997 2 8.05 0.33 -0.84 0.54 -1.39 0.33
1141 0.000 0.000 0.000 0.000 0.000 0.000 0.031 0.831 0.015 0.681 0.116 0.780 2 8.00 0.36 -0.70 0.54 -1.52 0.31
1142 0.000 0.000 0.000 0.000 0.000 0.000 0.031 0.831 0.015 0.681 0.145 0.859 2 8.09 0.36 -0.89 0.42 -1.50 0.36
1143 0.000 0.000 0.000 0.000 0.000 0.000 0.031 0.831 0.015 0.681 0.234 1.075 2 7.99 0.35 -0.81 0.54 -1.37 0.37
1144 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.256 1.101 2 8.09 0.35 -0.87 0.50 -1.39 0.28
1145 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.142 0.821 2 8.03 0.34 -0.48 0.44 -1.45 0.35
1146 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.148 0.948 2 8.16 0.30 -0.72 0.51 -1.36 0.27
1147 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.159 1.374 2 8.15 0.30 -0.65 0.50 -1.38 0.37
1148 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.144 0.981 2 8.01 0.35 -0.64 0.44 -1.44 0.35
1149 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.058 0.724 2 8.00 0.37 -0.55 0.43 -1.45 0.34
1150 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.058 0.724 2 7.99 0.40 -0.66 0.55 -1.54 0.33
1151 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.372 2.030 2 8.26 0.34 -0.76 0.53 -1.36 0.30
1152 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.333 1.854 2 8.25 0.31 -0.65 0.40 -1.40 0.37
1153 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.244 1.734 2 8.28 0.30 -0.76 0.49 -1.40 0.35
1154 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.240 1.796 2 8.27 0.31 -0.59 0.39 -1.47 0.29
1155 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.405 2.107 2 8.31 0.32 -0.87 0.51 -1.31 0.28
1156 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.654 2.962 2 8.45 0.27 -1.14 0.43 -1.30 0.27
1157 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.553 2.300 2 8.35 0.28 -0.90 0.47 -1.36 0.27
1158 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.619 2.836 2 8.31 0.31 -0.83 0.43 -1.34 0.28
1159 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 1.220 4.468 2 8.48 0.28 -1.23 0.40 -1.32 0.16
1160 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 1.234 4.770 2 8.30 0.31 -0.90 0.44 -1.28 0.25
1161 0.000 0.000 0.000 0.000 0.000 0.000 0.005 0.006 0.014 0.275 0.157 0.812 2 7.80 0.41 -1.05 0.59 -1.19 0.19
1162 0.000 0.000 0.000 0.000 0.000 0.000 0.005 0.006 0.014 0.275 0.181 0.973 2 7.87 0.43 -1.23 0.53 -1.30 0.23
1163 0.000 0.000 0.000 0.000 0.000 0.000 0.005 0.006 0.014 0.275 0.214 1.012 2 7.89 0.41 -1.26 0.66 -1.28 0.18
1164 0.000 0.000 0.000 0.000 0.000 0.000 0.060 0.320 0.027 0.292 0.176 0.426 2 7.90 0.36 -0.98 0.46 -1.26 0.31
1165 0.000 0.000 0.000 0.000 0.000 0.000 0.060 0.320 0.027 0.292 0.204 0.398 2 7.87 0.37 -0.76 0.47 -1.39 0.26
1166 0.000 0.000 0.000 0.000 0.000 0.000 0.060 0.320 0.027 0.292 0.201 0.336 2 7.92 0.38 -0.86 0.53 -1.37 0.30
1167 0.000 0.000 0.000 0.000 0.000 0.000 0.012 0.292 0.008 0.299 0.018 0.349 2 7.82 0.41 -0.77 0.42 -1.49 0.35
1168 0.000 0.000 0.000 0.000 0.000 0.000 0.012 0.292 0.008 0.299 0.019 0.274 2 7.78 0.39 -0.73 0.44 -1.39 0.33
1169 0.000 0.000 0.000 0.000 0.000 0.000 0.010 0.247 0.003 0.163 0.013 0.221 2 7.70 0.39 -0.68 0.58 -1.44 0.31
1170 0.000 0.000 0.000 0.000 0.000 0.000 0.009 0.137 0.004 0.117 0.006 0.128 2 7.71 0.43 -0.75 0.50 -1.63 0.31
1171 0.000 0.000 0.000 0.000 0.000 0.000 0.009 0.087 0.005 0.095 0.006 0.088 2 7.70 0.41 -0.53 0.50 -1.39 0.33
1172 0.000 0.000 0.000 0.000 0.000 0.000 0.009 0.176 0.003 0.032 0.003 0.037 2 7.66 0.42 -0.70 0.44 -1.87 0.28
1173 0.000 0.000 0.000 0.000 0.000 0.000 0.007 0.069 0.002 0.029 0.002 0.037 2 7.73 0.42 -0.76 0.54 -1.63 0.35
1174 0.000 0.000 0.000 0.000 0.000 0.000 0.003 0.215 0.001 0.056 0.001 0.073 2 7.74 0.42 -0.56 0.48 -1.71 0.31
1175 0.000 0.000 0.000 0.000 0.000 0.000 0.003 0.149 0.001 0.034 0.000 0.033 2 7.61 0.39 -0.56 0.36 -1.79 0.30
1176 0.000 0.000 0.000 0.000 0.000 0.000 0.003 0.076 0.001 0.022 0.000 0.016 2 7.73 0.42 -0.65 0.51 -1.82 0.23
1177 0.000 0.000 0.000 0.000 0.000 0.000 0.003 0.101 0.001 0.021 0.000 0.019 2 7.76 0.46 -0.91 0.51 -1.82 0.28
1178 0.000 0.000 0.000 0.000 0.000 0.000 0.003 0.136 0.001 0.026 0.000 0.019 2 7.70 0.43 -0.71 0.41 -1.86 0.30
1179 0.000 0.000 0.000 0.000 0.000 0.000 0.002 0.261 0.001 0.047 0.001 0.049 2 7.71 0.45 -0.73 0.42 -1.88 0.30
1180 0.000 0.000 0.000 0.000 0.000 0.000 0.003 0.060 0.002 0.051 0.001 0.064 2 7.84 0.43 -0.87 0.40 -1.54 0.27
1181 0.000 0.000 0.000 0.000 0.000 0.000 0.006 0.038 0.004 0.036 0.002 0.040 2 7.75 0.42 -0.76 0.51 -1.51 0.27
1182 0.000 0.000 0.000 0.000 0.000 0.000 0.005 0.084 0.003 0.074 0.004 0.101 2 7.76 0.41 -0.75 0.53 -1.46 0.30
1183 0.000 0.000 0.000 0.000 0.000 0.000 0.009 0.089 0.008 0.085 0.010 0.108 2 7.70 0.41 -0.68 0.55 -1.46 0.36
1184 0.000 0.000 0.000 0.000 0.000 0.000 0.010 0.229 0.012 0.205 0.022 0.284 2 7.79 0.39 -0.83 0.48 -1.34 0.34
1185 0.000 0.000 0.000 0.000 0.000 0.000 0.019 0.123 0.012 0.126 0.037 0.162 2 7.77 0.41 -0.88 0.58 -1.36 0.23
1186 0.000 0.000 0.000 0.000 0.000 0.000 0.047 0.185 0.019 0.119 0.070 0.160 2 7.79 0.40 -0.80 0.52 -1.47 0.30
1187 0.000 0.000 0.000 0.000 0.000 0.000 0.037 0.190 0.030 0.196 0.130 0.313 2 7.78 0.37 -0.87 0.52 -1.25 0.29
1188 0.000 0.000 0.000 0.000 0.000 0.000 0.018 0.362 0.013 0.443 0.062 0.503 2 7.87 0.37 -0.92 0.54 -1.34 0.34
1189 0.000 0.000 0.000 0.000 0.000 0.000 0.018 0.362 0.013 0.443 0.049 0.451 2 7.83 0.36 -0.71 0.51 -1.40 0.31
1190 0.000 0.000 0.000 0.000 0.000 0.000 0.031 0.831 0.015 0.681 0.030 1.034 2 8.06 0.35 -0.95 0.46 -1.37 0.36
1191 0.000 0.000 0.000 0.000 0.000 0.000 0.031 0.831 0.015 0.681 0.263 1.043 2 8.04 0.34 -0.85 0.40 -1.47 0.34
1192 0.000 0.000 0.000 0.000 0.000 0.000 0.031 0.831 0.015 0.681 0.141 0.778 2 8.09 0.33 -0.91 0.52 -1.44 0.32
1193 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.291 1.268 2 8.07 0.33 -0.64 0.41 -1.36 0.34
1194 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.234 1.179 2 8.17 0.33 -0.82 0.51 -1.46 0.30
1195 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.134 1.187 2 8.18 0.32 -0.82 0.56 -1.38 0.32
1196 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.181 0.977 2 8.04 0.34 -0.66 0.42 -1.40 0.31
1197 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.296 1.135 2 8.14 0.32 -0.65 0.38 -1.34 0.35
1198 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.084 0.533 2 8.03 0.37 -0.62 0.56 -1.58 0.34
1199 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.048 0.567 2 8.13 0.36 -0.77 0.60 -1.55 0.30
1200 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.048 0.567 2 7.97 0.38 -0.52 0.35 -1.56 0.34
1201 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.264 1.830 2 8.39 0.36 -0.84 0.44 -1.45 0.27
1202 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.315 1.988 2 8.31 0.29 -0.68 0.48 -1.40 0.32
1203 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.315 1.988 2 8.29 0.34 -0.87 0.49 -1.35 0.32
1204 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.581 2.449 2 8.33 0.28 -0.87 0.53 -1.25 0.24
1205 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.581 2.449 2 8.32 0.30 -0.89 0.53 -1.32 0.27
1206 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.668 2.687 2 8.29 0.32 -0.89 0.47 -1.39 0.34
1207 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 1.037 3.610 2 8.39 0.36 -1.14 0.48 -1.32 0.25
1208 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 1.068 4.178 2 8.35 0.29 -1.06 0.61 -1.33 0.26
1209 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 1.028 3.772 2 8.40 0.31 -1.03 0.52 -1.24 0.22
1210 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 1.052 4.216 2 8.22 0.37 -0.96 0.49 -1.43 0.35
1211 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 1.409 4.959 2 8.42 0.32 -1.02 0.47 -1.30 0.29
1212 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 1.290 4.823 2 8.41 0.25 -1.01 0.54 -1.23 0.22
1213 0.000 0.000 0.000 0.000 0.000 0.000 7.961 0.005 0.815 0.001 4.604 0.003 2 8.64 0.16 -1.26 0.15 -1.48 0.00
1214 0.000 0.000 0.000 0.000 0.000 0.000 7.961 0.005 0.815 0.001 4.771 0.003 2 8.67 0.16 -1.47 0.04 -1.40 0.00
1215 0.000 0.000 0.000 0.000 0.000 0.000 0.060 0.320 0.027 0.292 0.211 0.448 2 7.92 0.37 -1.04 0.44 -1.31 0.30
1216 0.000 0.000 0.000 0.000 0.000 0.000 0.060 0.320 0.027 0.292 0.222 0.337 2 7.87 0.38 -0.83 0.44 -1.62 0.30
1217 0.000 0.000 0.000 0.000 0.000 0.000 0.031 0.182 0.013 0.162 0.058 0.233 2 7.78 0.40 -0.69 0.50 -1.49 0.31
1218 0.000 0.000 0.000 0.000 0.000 0.000 0.031 0.182 0.013 0.162 0.060 0.176 2 7.83 0.41 -0.83 0.51 -1.48 0.31
1219 0.000 0.000 0.000 0.000 0.000 0.000 0.021 0.195 0.013 0.201 0.029 0.210 2 7.70 0.37 -0.68 0.41 -1.34 0.35
1220 0.000 0.000 0.000 0.000 0.000 0.000 0.011 0.121 0.005 0.120 0.007 0.117 2 7.75 0.41 -0.72 0.50 -1.53 0.28
1221 0.000 0.000 0.000 0.000 0.000 0.000 0.010 0.205 0.003 0.069 0.005 0.078 2 7.67 0.42 -0.68 0.45 -1.78 0.31
1222 0.000 0.000 0.000 0.000 0.000 0.000 0.011 0.134 0.003 0.026 0.003 0.038 2 7.72 0.43 -0.94 0.47 -1.84 0.23
1223 0.000 0.000 0.000 0.000 0.000 0.000 0.003 0.251 0.001 0.067 0.001 0.089 2 7.68 0.41 -0.79 0.52 -1.69 0.39
1224 0.000 0.000 0.000 0.000 0.000 0.000 0.003 0.136 0.001 0.034 0.001 0.038 2 7.85 0.46 -0.94 0.52 -1.69 0.30
1225 0.000 0.000 0.000 0.000 0.000 0.000 0.002 0.156 0.001 0.031 0.000 0.027 2 7.70 0.42 -0.79 0.55 -1.77 0.26
1226 0.000 0.000 0.000 0.000 0.000 0.000 0.002 0.075 0.001 0.017 0.000 0.012 2 7.70 0.42 -0.62 0.54 -1.86 0.23
1227 0.000 0.000 0.000 0.000 0.000 0.000 0.001 0.120 0.001 0.028 0.000 0.029 2 7.73 0.43 -0.78 0.61 -1.73 0.29
1228 0.000 0.000 0.000 0.000 0.000 0.000 0.002 0.073 0.001 0.017 0.000 0.014 2 7.66 0.40 -0.77 0.44 -1.74 0.30
1229 0.000 0.000 0.000 0.000 0.000 0.000 0.005 0.033 0.001 0.012 0.001 0.013 2 7.75 0.42 -0.66 0.47 -1.71 0.35
1230 0.000 0.000 0.000 0.000 0.000 0.000 0.006 0.050 0.002 0.016 0.001 0.017 2 7.77 0.43 -0.70 0.49 -1.68 0.29
1231 0.000 0.000 0.000 0.000 0.000 0.000 0.006 0.020 0.003 0.022 0.002 0.027 2 7.75 0.41 -0.71 0.49 -1.42 0.31
1232 0.000 0.000 0.000 0.000 0.000 0.000 0.010 0.026 0.005 0.027 0.006 0.031 2 7.77 0.40 -0.67 0.37 -1.51 0.26
1233 0.000 0.000 0.000 0.000 0.000 0.000 0.011 0.090 0.008 0.120 0.012 0.165 2 7.73 0.40 -0.73 0.49 -1.40 0.32
1234 0.000 0.000 0.000 0.000 0.000 0.000 0.063 0.032 0.019 0.030 0.036 0.047 2 7.81 0.43 -1.04 0.56 -1.61 0.24
1235 0.000 0.000 0.000 0.000 0.000 0.000 0.036 0.101 0.014 0.107 0.047 0.148 2 7.80 0.41 -0.89 0.48 -1.44 0.30
1236 0.000 0.000 0.000 0.000 0.000 0.000 0.100 0.058 0.025 0.047 0.119 0.064 2 7.89 0.41 -1.18 0.37 -1.41 0.26
1237 0.000 0.000 0.000 0.000 0.000 0.000 0.037 0.190 0.030 0.196 0.143 0.307 2 7.78 0.37 -0.93 0.48 -1.26 0.30
1238 0.000 0.000 0.000 0.000 0.000 0.000 0.018 0.362 0.013 0.443 0.057 0.494 2 7.85 0.35 -0.77 0.44 -1.28 0.34
1239 0.000 0.000 0.000 0.000 0.000 0.000 0.018 0.362 0.013 0.443 0.005 0.174 2 7.82 0.40 -0.57 0.49 -1.68 0.25
1240 0.000 0.000 0.000 0.000 0.000 0.000 0.018 0.362 0.013 0.443 0.038 0.380 2 7.85 0.39 -0.62 0.47 -1.57 0.32
1241 0.000 0.000 0.000 0.000 0.000 0.000 0.031 0.831 0.015 0.681 0.099 0.744 2 8.08 0.32 -0.85 0.50 -1.40 0.31
1242 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.136 0.796 2 8.20 0.34 -0.70 0.42 -1.46 0.26
1243 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.229 1.091 2 8.17 0.34 -0.84 0.46 -1.26 0.36
1244 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.277 1.310 2 8.12 0.32 -0.82 0.52 -1.22 0.29
1245 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.159 1.278 2 8.16 0.33 -0.75 0.48 -1.38 0.33
1246 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.159 1.278 2 8.24 0.36 -0.93 0.43 -1.28 0.35
1247 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.134 0.875 2 8.09 0.32 -0.61 0.49 -1.40 0.30
1248 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.134 0.875 2 8.02 0.37 -0.51 0.37 -1.53 0.35
1249 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.066 1.014 2 8.10 0.35 -0.83 0.58 -1.42 0.30
1250 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.066 1.014 2 8.07 0.35 -0.56 0.37 -1.54 0.34
1251 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.422 1.797 2 8.27 0.30 -0.59 0.41 -1.40 0.32
1252 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.216 1.297 2 8.25 0.30 -0.73 0.56 -1.49 0.33
1253 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.591 2.286 2 8.33 0.30 -0.94 0.54 -1.34 0.36
1254 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.771 2.817 2 8.31 0.30 -0.88 0.51 -1.27 0.31
1255 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.587 2.424 2 8.34 0.30 -0.88 0.47 -1.28 0.32
1256 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.608 2.474 2 8.30 0.34 -0.83 0.50 -1.31 0.26
1257 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 1.135 3.893 2 8.39 0.32 -1.04 0.49 -1.25 0.26
1258 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 1.206 4.405 2 8.38 0.33 -0.96 0.52 -1.25 0.28
1259 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.869 3.099 2 8.33 0.34 -0.92 0.52 -1.28 0.32
1260 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 1.028 4.007 2 8.34 0.33 -1.02 0.50 -1.33 0.29
1261 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 1.258 4.484 2 8.26 0.35 -0.87 0.54 -1.34 0.30
1262 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 1.386 5.021 2 8.38 0.30 -1.03 0.50 -1.28 0.27
1263 0.000 0.000 0.000 0.000 0.000 0.000 7.961 0.005 0.815 0.001 5.034 0.003 2 8.66 0.16 -1.36 0.19 -1.43 0.00
1264 0.000 0.000 0.000 0.000 0.000 0.000 7.961 0.005 0.815 0.001 4.402 0.003 2 8.68 0.15 -1.29 0.08 -1.44 0.00
1265 0.000 0.000 0.000 0.000 0.000 0.000 7.961 0.005 0.815 0.001 5.401 0.004 2 8.67 0.16 -1.56 0.14 -1.37 0.00
1266 0.000 0.000 0.000 0.000 0.000 0.000 0.009 0.278 0.006 0.210 0.033 0.266 2 7.79 0.40 -0.83 0.40 -1.47 0.36
1267 0.000 0.000 0.000 0.000 0.000 0.000 0.009 0.278 0.006 0.210 0.026 0.402 2 7.80 0.37 -0.75 0.44 -1.37 0.30
1268 0.000 0.000 0.000 0.000 0.000 0.000 0.012 0.122 0.006 0.113 0.028 0.156 2 7.69 0.40 -0.80 0.41 -1.31 0.35
1269 0.000 0.000 0.000 0.000 0.000 0.000 0.007 0.190 0.003 0.129 0.009 0.179 2 7.77 0.41 -0.85 0.51 -1.56 0.31
1270 0.000 0.000 0.000 0.000 0.000 0.000 0.007 0.154 0.003 0.093 0.008 0.166 2 7.85 0.42 -1.01 0.57 -1.39 0.25
1271 0.000 0.000 0.000 0.000 0.000 0.000 0.010 0.044 0.005 0.037 0.008 0.045 2 7.77 0.42 -0.78 0.55 -1.43 0.28
1272 0.000 0.000 0.000 0.000 0.000 0.000 0.006 0.235 0.002 0.069 0.003 0.100 2 7.77 0.42 -0.98 0.56 -1.56 0.33
1273 0.000 0.000 0.000 0.000 0.000 0.000 0.006 0.210 0.002 0.022 0.001 0.031 2 7.70 0.45 -0.88 0.47 -1.97 0.15
1274 0.000 0.000 0.000 0.000 0.000 0.000 0.003 0.114 0.001 0.021 0.000 0.035 2 7.78 0.44 -0.97 0.56 -1.65 0.35
1275 0.000 0.000 0.000 0.000 0.000 0.000 0.002 0.200 0.001 0.019 0.000 0.021 2 7.81 0.46 -0.79 0.52 -1.98 0.26
1276 0.000 0.000 0.000 0.000 0.000 0.000 0.002 0.065 0.001 0.012 0.000 0.011 2 7.72 0.43 -0.59 0.51 -1.80 0.33
1277 0.000 0.000 0.000 0.000 0.000 0.000 0.001 0.060 0.001 0.013 0.000 0.014 2 7.77 0.43 -0.69 0.59 -1.75 0.27
1278 0.000 0.000 0.000 0.000 0.000 0.000 0.001 0.117 0.001 0.017 0.000 0.016 2 7.71 0.43 -0.92 0.52 -1.81 0.30
1279 0.000 0.000 0.000 0.000 0.000 0.000 0.003 0.045 0.001 0.010 0.000 0.012 2 7.69 0.40 -0.59 0.45 -1.70 0.34
1280 0.000 0.000 0.000 0.000 0.000 0.000 0.002 0.211 0.001 0.041 0.001 0.046 2 7.69 0.41 -0.67 0.43 -1.86 0.30
1281 0.000 0.000 0.000 0.000 0.000 0.000 0.002 0.068 0.002 0.059 0.001 0.069 2 7.76 0.42 -0.77 0.52 -1.55 0.31
1282 0.000 0.000 0.000 0.000 0.000 0.000 0.002 0.077 0.002 0.070 0.003 0.097 2 7.71 0.41 -0.84 0.58 -1.51 0.38
1283 0.000 0.000 0.000 0.000 0.000 0.000 0.012 0.020 0.008 0.020 0.012 0.031 2 7.85 0.42 -1.03 0.50 -1.41 0.24
1284 0.000 0.000 0.000 0.000 0.000 0.000 0.011 0.206 0.007 0.176 0.014 0.290 2 7.78 0.41 -0.77 0.49 -1.40 0.33
1285 0.000 0.000 0.000 0.000 0.000 0.000 0.021 0.266 0.018 0.213 0.046 0.409 2 7.74 0.37 -0.90 0.58 -1.16 0.34
1286 0.000 0.000 0.000 0.000 0.000 0.000 0.021 0.328 0.017 0.251 0.070 0.357 2 7.83 0.39 -0.92 0.57 -1.47 0.29
1287 0.000 0.000 0.000 0.000 0.000 0.000 0.004 0.242 0.008 0.220 0.037 0.387 2 7.78 0.38 -0.73 0.49 -1.42 0.32
1288 0.000 0.000 0.000 0.000 0.000 0.000 0.049 0.400 0.034 0.370 0.279 0.754 2 8.05 0.35 -1.10 0.46 -1.31 0.22
1289 0.000 0.000 0.000 0.000 0.000 0.000 0.049 0.400 0.034 0.370 0.209 0.725 2 7.94 0.36 -1.01 0.53 -1.31 0.29
1290 0.000 0.000 0.000 0.000 0.000 0.000 0.049 0.400 0.034 0.370 0.186 0.594 2 7.88 0.39 -0.91 0.54 -1.35 0.30
1291 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.193 0.979 2 8.19 0.34 -0.87 0.44 -1.51 0.35
1292 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.098 0.488 2 8.03 0.38 -0.66 0.51 -1.61 0.31
1293 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.105 1.040 2 8.15 0.33 -0.72 0.45 -1.41 0.33
1294 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.210 1.200 2 8.22 0.31 -0.90 0.53 -1.32 0.28
1295 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.113 1.268 2 8.07 0.36 -0.82 0.49 -1.45 0.32
1296 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.113 1.268 2 8.20 0.32 -0.73 0.48 -1.38 0.30
1297 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.003 0.283 2 8.01 0.38 -0.48 0.44 -1.66 0.32
1298 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.003 0.283 2 7.94 0.38 -0.50 0.40 -1.80 0.31
1299 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.052 0.821 2 8.13 0.33 -0.73 0.45 -1.43 0.26
1300 0.000 0.000 0.000 0.000 0.000 0.000 0.033 1.116 0.017 1.114 0.066 1.014 2 8.06 0.34 -0.82 0.51 -1.40 0.30
1301 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.270 1.283 2 8.29 0.30 -0.82 0.50 -1.47 0.32
1302 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.000 2.212 2 8.22 0.32 -0.66 0.44 -1.51 0.38
1303 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.129 1.756 2 8.33 0.32 -0.79 0.40 -1.41 0.31
1304 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.553 2.347 2 8.39 0.30 -0.92 0.48 -1.37 0.27
1305 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.528 2.584 2 8.40 0.27 -1.04 0.58 -1.33 0.25
1306 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.804 3.231 2 8.39 0.31 -0.91 0.55 -1.35 0.30
1307 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.901 3.304 2 8.39 0.30 -1.00 0.43 -1.31 0.32
1308 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 1.122 4.285 2 8.30 0.35 -1.16 0.56 -1.25 0.23
1309 0.000 0.000 0.000 0.000 0.000 0.000 0.097 2.078 0.062 1.758 0.987 3.579 2 8.47 0.28 -1.09 0.46 -1.29 0.26
