#  HII-CHI-mistry v.5.1 output file
# Input file:SDSSJ0228_input.dat
# Iterations for MonteCarlo: 25
# Used models: Double composite AGN, a(OX) = -1.2. No interpolation
# 
# ID   O2Hb eO2Hb  Ne3Hb  eNeHb O3aHb  eO3aHb O3nHb  eO3nHb N2Hb   eN2Hb  S2Hb   eS2Hb  i O/H     eO/H  N/O    eN/O  logU   elogU
1220 0.000 0.000 0.000 0.000 0.000 0.000 1.758 0.500 0.885 0.297 1.351 0.400 2 8.36 0.23 -0.83 0.25 -1.41 0.14
1221 0.000 0.000 0.000 0.000 0.000 0.000 0.937 0.300 0.667 0.200 1.185 0.314 2 8.20 0.26 -0.86 0.24 -1.31 0.16
1222 0.000 0.000 0.000 0.000 0.000 0.000 1.210 0.481 0.960 0.226 1.212 0.299 2 8.22 0.26 -0.70 0.24 -1.34 0.19
1223 0.000 0.000 0.000 0.000 0.000 0.000 2.786 0.022 0.564 0.006 0.443 0.007 2 7.98 0.15 -0.59 0.17 -2.05 0.01
1224 0.000 0.000 0.000 0.000 0.000 0.000 3.360 0.045 0.931 0.014 0.420 0.012 2 8.00 0.12 -0.37 0.15 -2.12 0.01
1225 0.000 0.000 0.000 0.000 0.000 0.000 6.897 0.009 0.886 0.002 0.311 0.001 2 8.09 0.30 -0.27 0.16 -2.01 0.00
1226 0.000 0.000 0.000 0.000 0.000 0.000 2.738 0.095 1.272 0.039 0.455 0.019 2 8.05 0.14 -0.29 0.14 -1.98 0.03
1227 0.000 0.000 0.000 0.000 0.000 0.000 9.112 0.003 0.707 0.000 0.280 0.000 2 8.00 0.39 -0.23 0.07 -1.98 0.00
1228 0.000 0.000 0.000 0.000 0.000 0.000 4.952 0.082 1.389 0.024 0.559 0.014 2 8.17 0.09 -0.28 0.10 -2.16 0.04
1229 0.000 0.000 0.000 0.000 0.000 0.000 1.190 0.197 1.152 0.153 0.618 0.112 2 8.08 0.24 -0.39 0.18 -1.62 0.09
1230 0.000 0.000 0.000 0.000 0.000 0.000 1.444 0.276 1.273 0.200 0.636 0.135 2 8.10 0.24 -0.36 0.16 -1.66 0.08
1231 0.000 0.000 0.000 0.000 0.000 0.000 1.666 0.314 1.402 0.279 0.961 0.231 2 8.25 0.23 -0.46 0.19 -1.52 0.10
1232 0.000 0.000 0.000 0.000 0.000 0.000 1.975 0.425 1.359 0.315 1.893 0.421 2 8.44 0.21 -0.77 0.19 -1.35 0.10
1233 0.000 0.000 0.000 0.000 0.000 0.000 1.647 0.457 1.368 0.414 2.017 0.600 2 8.46 0.22 -0.80 0.28 -1.22 0.13
1234 0.000 0.000 0.000 0.000 0.000 0.000 3.731 2.201 2.134 1.301 4.382 2.615 2 8.65 0.19 -0.94 0.36 -1.25 0.17
1235 0.000 0.000 0.000 0.000 0.000 0.000 2.412 1.120 1.310 0.707 4.552 2.061 2 8.54 0.21 -1.13 0.44 -1.22 0.16
1236 0.000 0.000 0.000 0.000 0.000 0.000 3.549 2.343 1.708 1.228 8.491 5.380 2 8.52 0.25 -1.29 0.46 -1.33 0.11
1237 0.000 0.000 0.000 0.000 0.000 0.000 1.294 1.237 1.366 1.300 6.751 5.772 2 8.49 0.28 -1.30 0.49 -1.26 0.15
1238 0.000 0.000 0.000 0.000 0.000 0.000 1.053 0.786 0.730 0.656 3.287 2.234 2 8.39 0.28 -1.17 0.45 -1.19 0.16
1239 0.000 0.000 0.000 0.000 0.000 0.000 1.053 0.786 0.730 0.656 0.266 0.247 2 7.87 0.31 -0.36 0.26 -1.73 0.25
1240 0.000 0.000 0.000 0.000 0.000 0.000 1.053 0.786 0.730 0.656 2.170 1.488 2 8.35 0.27 -1.13 0.43 -1.17 0.19
1241 0.000 0.000 0.000 0.000 0.000 0.000 0.819 1.356 0.397 0.856 2.583 3.463 2 8.31 0.36 -1.39 0.43 -1.22 0.23
1242 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.749 5.409 2 8.40 0.30 -1.27 0.48 -1.23 0.22
1243 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 4.620 9.057 2 8.39 0.29 -1.30 0.51 -1.25 0.17
1244 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 5.593 10.963 2 8.48 0.26 -1.60 0.36 -1.32 0.16
1245 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 3.207 6.372 2 8.43 0.29 -1.46 0.52 -1.33 0.20
1246 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 3.207 6.372 2 8.40 0.31 -1.26 0.42 -1.22 0.13
1247 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.699 5.326 2 8.29 0.34 -1.21 0.51 -1.27 0.20
1248 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.699 5.326 2 8.42 0.28 -1.11 0.56 -1.26 0.22
1249 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.324 2.770 2 8.36 0.31 -1.12 0.58 -1.24 0.30
1250 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.324 2.770 2 8.33 0.34 -1.07 0.47 -1.35 0.30
1251 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 5.038 16.233 2 8.51 0.28 -1.31 0.42 -1.34 0.11
1252 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 2.576 8.350 2 8.47 0.32 -1.06 0.56 -1.36 0.15
1253 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 7.054 22.708 2 8.48 0.29 -1.41 0.38 -1.38 0.08
1254 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 9.206 29.617 2 8.49 0.29 -1.55 0.45 -1.36 0.09
1255 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 7.008 22.574 2 8.49 0.28 -1.28 0.49 -1.40 0.11
1256 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 7.261 23.384 2 8.52 0.23 -1.44 0.43 -1.37 0.08
1257 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 13.558 43.597 2 8.48 0.26 -1.64 0.27 -1.38 0.07
1258 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 14.397 46.320 2 8.55 0.22 -1.65 0.43 -1.40 0.04
1259 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 10.383 33.398 2 8.52 0.25 -1.61 0.33 -1.38 0.08
1260 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 12.280 39.534 2 8.56 0.21 -1.42 0.49 -1.39 0.06
1261 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 15.023 48.323 2 8.50 0.26 -1.65 0.31 -1.38 0.08
1262 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 16.557 53.263 2 8.43 0.29 -1.46 0.49 -1.36 0.08
1263 0.000 0.000 0.000 0.000 0.000 0.000 15.672 167.543 18.954 202.352 141.270 1505.943 2 8.55 0.21 -1.33 0.37 -1.40 0.00
1264 0.000 0.000 0.000 0.000 0.000 0.000 15.672 167.543 18.954 202.352 123.540 1317.015 2 8.56 0.21 -1.39 0.41 -1.40 0.00
1265 0.000 0.000 0.000 0.000 0.000 0.000 15.672 167.543 18.954 202.352 151.567 1615.730 2 8.56 0.21 -1.47 0.35 -1.40 0.00
1266 0.000 0.000 0.000 0.000 0.000 0.000 0.757 0.486 0.490 0.333 2.738 1.468 2 8.38 0.24 -1.33 0.38 -1.16 0.24
1267 0.000 0.000 0.000 0.000 0.000 0.000 0.757 0.486 0.490 0.333 2.184 1.220 2 8.31 0.30 -1.32 0.32 -1.19 0.29
1268 0.000 0.000 0.000 0.000 0.000 0.000 1.125 0.615 0.694 0.415 3.113 1.592 2 8.32 0.34 -1.12 0.35 -1.20 0.21
1269 0.000 0.000 0.000 0.000 0.000 0.000 1.151 0.566 0.528 0.276 1.412 0.678 2 8.26 0.29 -1.03 0.36 -1.35 0.24
1270 0.000 0.000 0.000 0.000 0.000 0.000 1.375 0.322 0.550 0.144 1.461 0.343 2 8.41 0.23 -1.14 0.26 -1.26 0.12
1271 0.000 0.000 0.000 0.000 0.000 0.000 1.695 0.501 1.172 0.358 1.889 0.553 2 8.50 0.20 -0.93 0.25 -1.24 0.13
1272 0.000 0.000 0.000 0.000 0.000 0.000 40.103 0.001 0.732 0.000 0.663 0.000 2 8.34 0.33 -0.71 0.09 -1.98 0.00
1273 0.000 0.000 0.000 0.000 0.000 0.000 5.519 0.287 1.462 0.062 1.040 0.058 2 8.37 0.14 -0.48 0.11 -1.90 0.05
1274 0.000 0.000 0.000 0.000 0.000 0.000 3.441 0.108 1.254 0.036 0.495 0.033 2 8.06 0.12 -0.26 0.12 -2.07 0.03
1275 0.000 0.000 0.000 0.000 0.000 0.000 5.521 0.025 0.904 0.004 0.383 0.003 2 7.98 0.23 -0.23 0.08 -2.06 0.00
1276 0.000 0.000 0.000 0.000 0.000 0.000 4.479 0.037 1.231 0.010 0.438 0.006 2 8.12 0.12 -0.29 0.14 -2.13 0.00
1277 0.000 0.000 0.000 0.000 0.000 0.000 6.650 0.019 1.207 0.004 0.410 0.003 2 8.14 0.22 -0.23 0.08 -2.05 0.00
1278 0.000 0.000 0.000 0.000 0.000 0.000 4.445 0.039 1.058 0.009 0.341 0.005 2 8.00 0.19 -0.18 0.07 -2.09 0.01
1279 0.000 0.000 0.000 0.000 0.000 0.000 4.341 0.405 2.338 0.203 1.083 0.114 2 8.45 0.14 -0.33 0.14 -1.76 0.04
1280 0.000 0.000 0.000 0.000 0.000 0.000 2.058 0.043 0.825 0.014 0.423 0.012 2 7.98 0.16 -0.39 0.12 -1.91 0.01
1281 0.000 0.000 0.000 0.000 0.000 0.000 2.855 0.019 0.726 0.007 0.427 0.006 2 7.91 0.11 -0.44 0.18 -2.09 0.01
1282 0.000 0.000 0.000 0.000 0.000 0.000 1.855 0.056 0.762 0.028 0.986 0.038 2 8.26 0.21 -0.76 0.15 -1.59 0.02
1283 0.000 0.000 0.000 0.000 0.000 0.000 1.418 0.468 1.812 0.578 2.806 0.894 2 8.43 0.22 -0.74 0.26 -1.20 0.16
1284 0.000 0.000 0.000 0.000 0.000 0.000 1.556 0.576 0.946 0.371 1.889 0.715 2 8.40 0.26 -0.91 0.24 -1.30 0.23
1285 0.000 0.000 0.000 0.000 0.000 0.000 1.606 0.780 1.509 0.714 3.837 1.760 2 8.43 0.26 -0.98 0.40 -1.20 0.15
1286 0.000 0.000 0.000 0.000 0.000 0.000 1.409 0.895 1.149 0.722 4.819 2.799 2 8.44 0.26 -1.12 0.40 -1.19 0.15
1287 0.000 0.000 0.000 0.000 0.000 0.000 0.334 0.296 0.687 0.416 3.009 1.594 2 8.28 0.29 -1.37 0.30 -1.28 0.20
1288 0.000 0.000 0.000 0.000 0.000 0.000 1.261 1.262 0.957 1.009 8.008 7.136 2 8.43 0.32 -1.38 0.36 -1.36 0.23
1289 0.000 0.000 0.000 0.000 0.000 0.000 1.261 1.262 0.957 1.009 6.005 5.395 2 8.38 0.32 -1.33 0.42 -1.22 0.15
1290 0.000 0.000 0.000 0.000 0.000 0.000 1.261 1.262 0.957 1.009 5.345 4.787 2 8.42 0.29 -1.26 0.46 -1.32 0.19
1291 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 3.894 7.642 2 8.42 0.28 -1.17 0.46 -1.26 0.16
1292 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.988 3.900 2 8.37 0.32 -1.18 0.54 -1.26 0.22
1293 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.130 4.274 2 8.42 0.29 -1.19 0.48 -1.23 0.23
1294 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 4.241 8.341 2 8.33 0.32 -1.36 0.49 -1.28 0.19
1295 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.282 4.618 2 8.42 0.27 -1.19 0.46 -1.33 0.30
1296 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.282 4.618 2 8.45 0.29 -1.36 0.51 -1.24 0.22
1297 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 0.053 0.301 2 8.02 0.39 -0.34 0.32 -1.86 0.27
1298 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 0.053 0.301 2 8.00 0.38 -0.32 0.37 -1.81 0.31
1299 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.055 2.212 2 8.33 0.30 -0.92 0.55 -1.39 0.34
1300 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.324 2.770 2 8.36 0.29 -0.94 0.50 -1.28 0.22
1301 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 3.226 10.410 2 8.51 0.27 -1.25 0.40 -1.34 0.17
1302 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 0.000 2.212 2 8.43 0.33 -0.57 0.45 -1.48 0.34
1303 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 1.546 5.252 2 8.38 0.37 -0.92 0.48 -1.42 0.28
1304 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 6.609 21.297 2 8.55 0.22 -1.43 0.50 -1.38 0.09
1305 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 6.301 20.344 2 8.52 0.26 -1.34 0.53 -1.38 0.07
1306 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 9.606 30.933 2 8.43 0.31 -1.47 0.49 -1.33 0.11
1307 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 10.762 34.624 2 8.53 0.26 -1.64 0.25 -1.39 0.14
1308 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 13.401 43.132 2 8.50 0.24 -1.44 0.56 -1.39 0.09
1309 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 11.786 37.917 2 8.54 0.22 -1.55 0.47 -1.39 0.06
1310 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 13.345 42.988 2 8.46 0.29 -1.48 0.45 -1.39 0.09
1311 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 13.859 44.584 2 8.48 0.29 -1.67 0.36 -1.40 0.06
1312 0.000 0.000 0.000 0.000 0.000 0.000 2.332 8.278 2.714 9.576 19.552 67.539 2 8.56 0.21 -1.47 0.44 -1.40 0.03
1313 0.000 0.000 0.000 0.000 0.000 0.000 2.332 8.278 2.714 9.576 20.289 70.097 2 8.54 0.23 -1.45 0.41 -1.41 0.06
1314 0.000 0.000 0.000 0.000 0.000 0.000 2.332 8.278 2.714 9.576 20.574 71.089 2 8.49 0.27 -1.35 0.53 -1.42 0.10
1315 0.000 0.000 0.000 0.000 0.000 0.000 0.113 129273.573 0.538 0.508 4.391 3.235 2 8.26 0.39 -1.53 0.33 -1.89 0.03
1316 0.000 0.000 0.000 0.000 0.000 0.000 0.113 129273.573 0.538 0.508 5.000 3.641 2 8.26 0.39 -1.50 0.33 -1.89 0.04
1317 0.000 0.000 0.000 0.000 0.000 0.000 0.581 0.307 0.632 0.387 2.614 1.032 2 8.31 0.23 -1.23 0.39 -1.06 0.14
1318 0.000 0.000 0.000 0.000 0.000 0.000 0.943 0.497 0.816 0.442 2.410 1.196 2 8.36 0.32 -1.12 0.32 -1.13 0.24
1319 0.000 0.000 0.000 0.000 0.000 0.000 1.233 0.521 0.722 0.309 1.586 0.636 2 8.36 0.25 -0.96 0.31 -1.28 0.23
1320 0.000 0.000 0.000 0.000 0.000 0.000 1.944 0.648 0.844 0.298 2.711 0.892 2 8.48 0.24 -1.13 0.34 -1.22 0.15
1321 0.000 0.000 0.000 0.000 0.000 0.000 1.441 0.418 1.072 0.308 1.553 0.443 2 8.31 0.25 -0.76 0.31 -1.35 0.15
1322 0.000 0.000 0.000 0.000 0.000 0.000 1.890 0.354 1.055 0.209 1.065 0.240 2 8.28 0.22 -0.58 0.20 -1.58 0.09
1323 0.000 0.000 0.000 0.000 0.000 0.000 4.572 0.125 1.452 0.037 0.835 0.035 2 8.33 0.13 -0.43 0.16 -1.90 0.03
1324 0.000 0.000 0.000 0.000 0.000 0.000 5.621 0.069 1.342 0.018 0.754 0.017 2 8.30 0.11 -0.44 0.14 -2.01 0.02
1325 0.000 0.000 0.000 0.000 0.000 0.000 3.791 0.069 1.339 0.025 0.606 0.018 2 8.19 0.14 -0.37 0.15 -1.97 0.02
1326 0.000 0.000 0.000 0.000 0.000 0.000 2.906 0.208 1.494 0.066 0.531 0.032 2 8.05 0.14 -0.23 0.13 -1.97 0.03
1327 0.000 0.000 0.000 0.000 0.000 0.000 4.079 0.094 1.482 0.034 0.588 0.023 2 8.12 0.10 -0.25 0.12 -2.05 0.03
1328 0.000 0.000 0.000 0.000 0.000 0.000 5.211 0.099 1.488 0.026 0.568 0.016 2 8.23 0.10 -0.29 0.10 -2.08 0.01
1329 0.000 0.000 0.000 0.000 0.000 0.000 3.199 0.539 2.099 0.273 1.211 0.196 2 8.42 0.16 -0.41 0.19 -1.65 0.09
1330 0.000 0.000 0.000 0.000 0.000 0.000 1.595 0.049 1.080 0.020 0.819 0.023 2 8.17 0.20 -0.50 0.11 -1.62 0.02
1331 0.000 0.000 0.000 0.000 0.000 0.000 2.988 0.027 1.197 0.008 0.791 0.008 2 8.27 0.14 -0.48 0.08 -1.77 0.00
1332 0.000 0.000 0.000 0.000 0.000 0.000 1.761 0.406 1.678 0.365 1.923 0.451 2 8.46 0.18 -0.67 0.21 -1.28 0.12
1333 0.000 0.000 0.000 0.000 0.000 0.000 1.245 0.380 1.609 0.427 2.510 0.683 2 8.48 0.17 -0.87 0.29 -1.07 0.10
1334 0.000 0.000 0.000 0.000 0.000 0.000 1.708 0.612 1.308 0.471 2.051 0.741 2 8.44 0.20 -0.81 0.34 -1.26 0.17
1335 0.000 0.000 0.000 0.000 0.000 0.000 1.730 355.764 1.362 0.765 2.950 1.620 2 8.45 0.35 -1.00 0.36 -1.90 0.07
1336 0.000 0.000 0.000 0.000 0.000 0.000 2.546 2.030 2.315 1.850 6.976 5.385 2 8.54 0.25 -1.07 0.31 -1.38 0.16
1337 0.000 0.000 0.000 0.000 0.000 0.000 0.334 0.296 0.687 0.416 2.087 1.123 2 8.11 0.27 -0.98 0.48 -1.08 0.24
1338 0.000 0.000 0.000 0.000 0.000 0.000 1.261 1.262 0.957 1.009 9.363 8.335 2 8.41 0.32 -1.51 0.39 -1.30 0.15
1339 0.000 0.000 0.000 0.000 0.000 0.000 1.261 1.262 0.957 1.009 7.722 6.891 2 8.44 0.28 -1.48 0.36 -1.29 0.12
1340 0.000 0.000 0.000 0.000 0.000 0.000 1.261 1.262 0.957 1.009 6.631 5.984 2 8.49 0.28 -1.35 0.39 -1.22 0.16
1341 0.000 0.000 0.000 0.000 0.000 0.000 3.092 8.673 1.787 5.273 14.084 38.321 2 8.54 0.26 -1.31 0.48 -1.41 0.10
1342 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 3.339 6.558 2 8.46 0.28 -1.31 0.38 -1.29 0.24
1343 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 5.231 10.267 2 8.40 0.30 -1.35 0.42 -1.30 0.20
1344 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.576 3.241 2 8.45 0.29 -1.12 0.40 -1.23 0.18
1345 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.441 4.814 2 8.38 0.30 -1.20 0.48 -1.27 0.23
1346 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.441 4.814 2 8.42 0.28 -1.15 0.43 -1.27 0.23
1347 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 0.053 0.301 2 8.05 0.41 -0.27 0.27 -1.77 0.26
1348 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 0.053 0.301 2 8.16 0.35 -0.31 0.32 -1.71 0.32
1349 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.055 2.212 2 8.34 0.30 -1.02 0.59 -1.29 0.33
1350 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.055 2.212 2 8.31 0.32 -0.80 0.44 -1.46 0.26
1351 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 4.878 15.741 2 8.53 0.24 -1.39 0.38 -1.34 0.09
1352 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 6.394 20.631 2 8.56 0.22 -1.32 0.52 -1.36 0.18
1353 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 4.875 15.832 2 8.51 0.28 -1.39 0.48 -1.37 0.18
1354 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 6.989 22.563 2 8.55 0.20 -1.33 0.53 -1.37 0.15
1355 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 3.074 9.993 2 8.56 0.24 -1.37 0.36 -1.35 0.12
1356 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 9.008 29.043 2 8.58 0.19 -1.43 0.43 -1.40 0.06
1357 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 10.354 33.326 2 8.48 0.31 -1.45 0.51 -1.41 0.13
1358 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 11.346 36.560 2 8.52 0.24 -1.60 0.33 -1.38 0.07
1359 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 7.881 25.378 2 8.55 0.21 -1.50 0.43 -1.40 0.09
1360 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 9.938 32.049 2 8.51 0.25 -1.45 0.49 -1.39 0.07
1361 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 11.079 35.656 2 8.55 0.22 -1.61 0.43 -1.39 0.08
1362 0.000 0.000 0.000 0.000 0.000 0.000 2.332 8.278 2.714 9.576 19.589 67.653 2 8.57 0.21 -1.52 0.43 -1.40 0.05
1363 0.000 0.000 0.000 0.000 0.000 0.000 2.332 8.278 2.714 9.576 12.371 42.771 2 8.56 0.22 -1.17 0.46 -1.37 0.05
1364 0.000 0.000 0.000 0.000 0.000 0.000 2.332 8.278 2.714 9.576 15.834 54.726 2 8.56 0.22 -1.31 0.38 -1.39 0.03
1365 0.000 0.000 0.000 0.000 0.000 0.000 0.220 2172988069.467 0.503 0.429 3.001 1.697 2 8.11 0.45 -1.45 0.30 -1.88 0.02
1366 0.000 0.000 0.000 0.000 0.000 0.000 0.220 2172988069.467 0.503 0.429 2.590 1.441 2 8.11 0.45 -1.44 0.27 -1.88 0.01
1367 0.000 0.000 0.000 0.000 0.000 0.000 2.234 0.821 0.945 0.514 6.098 2.224 2 8.46 0.31 -1.37 0.34 -1.24 0.13
1368 0.000 0.000 0.000 0.000 0.000 0.000 3.626 2.629 2.004 1.463 8.122 5.789 2 8.52 0.28 -1.32 0.41 -1.40 0.21
1369 0.000 0.000 0.000 0.000 0.000 0.000 2.283 0.975 1.520 0.633 4.280 1.752 2 8.56 0.22 -1.11 0.41 -1.21 0.13
1370 0.000 0.000 0.000 0.000 0.000 0.000 1.794 0.588 1.173 0.386 2.362 0.774 2 8.53 0.21 -0.97 0.31 -1.20 0.12
1371 0.000 0.000 0.000 0.000 0.000 0.000 1.727 0.384 0.980 0.223 1.384 0.323 2 8.36 0.24 -0.73 0.21 -1.41 0.14
1372 0.000 0.000 0.000 0.000 0.000 0.000 2.170 0.499 1.189 0.277 1.222 0.315 2 8.39 0.20 -0.68 0.24 -1.53 0.14
1373 0.000 0.000 0.000 0.000 0.000 0.000 1.692 0.310 1.091 0.201 1.088 0.246 2 8.33 0.21 -0.64 0.24 -1.50 0.10
1374 0.000 0.000 0.000 0.000 0.000 0.000 1.404 0.336 1.144 0.149 0.610 0.131 2 8.07 0.23 -0.40 0.17 -1.65 0.12
1375 0.000 0.000 0.000 0.000 0.000 0.000 6.975 0.015 0.959 0.002 0.418 0.003 2 8.04 0.27 -0.27 0.07 -2.03 0.00
1376 0.000 0.000 0.000 0.000 0.000 0.000 1.304 0.227 1.177 0.108 0.635 0.073 2 8.05 0.23 -0.34 0.14 -1.64 0.07
1377 0.000 0.000 0.000 0.000 0.000 0.000 3.515 0.316 1.451 0.064 0.694 0.045 2 8.22 0.13 -0.36 0.11 -1.86 0.04
1378 0.000 0.000 0.000 0.000 0.000 0.000 2.911 0.043 0.958 0.011 0.467 0.009 2 7.97 0.10 -0.37 0.11 -2.03 0.02
1379 0.000 0.000 0.000 0.000 0.000 0.000 2.430 0.251 1.499 0.131 0.890 0.103 2 8.30 0.17 -0.45 0.14 -1.68 0.05
1380 0.000 0.000 0.000 0.000 0.000 0.000 9.774 0.049 1.170 0.006 0.661 0.007 2 8.38 0.15 -0.38 0.12 -2.09 0.00
1381 0.000 0.000 0.000 0.000 0.000 0.000 1.837 0.318 1.149 0.198 1.099 0.222 2 8.31 0.21 -0.63 0.22 -1.52 0.09
1382 0.000 0.000 0.000 0.000 0.000 0.000 1.232 0.510 1.222 0.337 1.644 0.486 2 8.31 0.22 -0.66 0.25 -1.23 0.20
1383 0.000 0.000 0.000 0.000 0.000 0.000 1.455 0.462 0.865 0.271 1.633 0.537 2 8.35 0.26 -0.93 0.34 -1.31 0.13
1384 0.000 0.000 0.000 0.000 0.000 0.000 3.007 1.297 1.318 0.578 3.200 1.406 2 8.57 0.21 -1.01 0.33 -1.35 0.20
1385 0.000 0.000 0.000 0.000 0.000 0.000 2.645 2.242 2.270 1.896 0.055 0.209 2 8.39 0.34 -0.45 0.39 -1.80 0.20
1386 0.000 0.000 0.000 0.000 0.000 0.000 2.405 2.572 1.834 1.921 6.298 6.525 2 8.49 0.29 -1.11 0.45 -1.33 0.23
1387 0.000 0.000 0.000 0.000 0.000 0.000 1.225 1.375 0.685 0.774 8.028 7.706 2 8.44 0.26 -1.53 0.39 -1.26 0.13
1388 0.000 0.000 0.000 0.000 0.000 0.000 1.779 1.364 1.184 1.020 7.830 5.022 2 8.44 0.28 -1.30 0.56 -1.26 0.14
1389 0.000 0.000 0.000 0.000 0.000 0.000 1.779 1.364 1.184 1.020 6.638 4.268 2 8.51 0.25 -1.42 0.42 -1.29 0.13
1390 0.000 0.000 0.000 0.000 0.000 0.000 3.092 8.673 1.787 5.273 17.160 46.595 2 8.52 0.26 -1.35 0.51 -1.38 0.08
1391 0.000 0.000 0.000 0.000 0.000 0.000 3.092 8.673 1.787 5.273 12.919 35.127 2 8.53 0.25 -1.40 0.42 -1.38 0.09
1392 0.000 0.000 0.000 0.000 0.000 0.000 3.092 8.673 1.787 5.273 14.809 40.234 2 8.55 0.23 -1.52 0.38 -1.42 0.07
1393 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.217 4.447 2 8.38 0.32 -1.17 0.52 -1.26 0.20
