#  HII-CHI-mistry v.5.1 output file
# Input file:SDSSJ0228_input.dat
# Iterations for MonteCarlo: 25
# Used models: Double composite AGN, a(OX) = -0.8. No interpolation
# 
# ID   O2Hb eO2Hb  Ne3Hb  eNeHb O3aHb  eO3aHb O3nHb  eO3nHb N2Hb   eN2Hb  S2Hb   eS2Hb  i O/H     eO/H  N/O    eN/O  logU   elogU
1180 0.000 0.000 0.000 0.000 0.000 0.000 1.269 0.266 0.861 0.185 0.513 0.136 2 7.96 0.21 -0.50 0.19 -1.94 0.13
1181 0.000 0.000 0.000 0.000 0.000 0.000 1.588 0.269 1.265 0.225 0.822 0.183 2 8.13 0.21 -0.47 0.20 -1.78 0.11
1182 0.000 0.000 0.000 0.000 0.000 0.000 1.087 0.260 0.831 0.206 1.046 0.265 2 8.18 0.26 -0.72 0.28 -1.55 0.14
1183 0.000 0.000 0.000 0.000 0.000 0.000 1.090 0.357 1.313 0.398 1.652 0.503 2 8.41 0.19 -0.79 0.29 -1.26 0.16
1184 0.000 0.000 0.000 0.000 0.000 0.000 1.124 0.377 1.388 0.412 2.602 0.718 2 8.44 0.22 -0.88 0.33 -1.19 0.17
1185 0.000 0.000 0.000 0.000 0.000 0.000 1.386 0.797 1.118 0.683 3.560 1.872 2 8.46 0.24 -0.99 0.40 -1.25 0.28
1186 0.000 0.000 0.000 0.000 0.000 0.000 2.305 1.192 1.247 0.680 4.763 2.162 2 8.47 0.31 -1.04 0.34 -1.38 0.30
1187 0.000 0.000 0.000 0.000 0.000 0.000 1.294 1.237 1.366 1.300 6.125 5.256 2 8.51 0.28 -1.28 0.48 -1.27 0.23
1188 0.000 0.000 0.000 0.000 0.000 0.000 1.053 0.786 0.730 0.656 3.558 2.411 2 8.37 0.29 -1.21 0.38 -1.23 0.24
1189 0.000 0.000 0.000 0.000 0.000 0.000 1.053 0.786 0.730 0.656 2.833 1.931 2 8.35 0.28 -1.05 0.49 -1.19 0.24
1190 0.000 0.000 0.000 0.000 0.000 0.000 0.819 1.356 0.397 0.856 0.774 1.449 2 8.23 0.31 -0.98 0.55 -1.47 0.32
1191 0.000 0.000 0.000 0.000 0.000 0.000 0.819 1.356 0.397 0.856 6.899 9.094 2 8.39 0.32 -1.63 0.30 -1.19 0.18
1192 0.000 0.000 0.000 0.000 0.000 0.000 0.819 1.356 0.397 0.856 3.703 4.910 2 8.38 0.32 -1.49 0.40 -1.32 0.30
1193 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 5.877 11.509 2 8.52 0.28 -1.51 0.34 -1.35 0.20
1194 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 4.733 9.288 2 8.41 0.34 -1.46 0.33 -1.33 0.27
1195 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.699 5.385 2 8.42 0.27 -1.19 0.53 -1.29 0.32
1196 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 3.647 7.164 2 8.37 0.30 -1.29 0.57 -1.26 0.31
1197 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 5.983 11.698 2 8.45 0.32 -1.56 0.27 -1.38 0.18
1198 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.687 3.327 2 8.37 0.33 -1.11 0.48 -1.34 0.34
1199 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 0.963 1.958 2 8.36 0.29 -0.95 0.51 -1.49 0.32
1200 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 0.963 1.958 2 8.18 0.32 -0.74 0.50 -1.57 0.37
1201 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 3.148 10.245 2 8.40 0.33 -0.94 0.55 -1.30 0.29
1202 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 3.758 12.197 2 8.60 0.23 -1.29 0.41 -1.49 0.25
1203 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 3.758 12.197 2 8.49 0.31 -1.04 0.52 -1.37 0.25
1204 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 6.942 22.366 2 8.56 0.24 -1.46 0.38 -1.43 0.14
1205 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 6.942 22.366 2 8.51 0.26 -1.39 0.48 -1.41 0.13
1206 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 7.978 25.691 2 8.51 0.28 -1.30 0.43 -1.44 0.18
1207 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 12.388 39.837 2 8.48 0.32 -1.58 0.26 -1.45 0.13
1208 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 12.759 41.076 2 8.54 0.24 -1.60 0.43 -1.43 0.12
1209 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 12.277 39.501 2 8.49 0.30 -1.52 0.34 -1.45 0.16
1210 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 12.564 40.457 2 8.47 0.32 -1.53 0.49 -1.39 0.16
1211 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 16.821 54.101 2 8.49 0.28 -1.49 0.47 -1.39 0.15
1212 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 15.400 49.555 2 8.46 0.30 -1.51 0.49 -1.50 0.24
1213 0.000 0.000 0.000 0.000 0.000 0.000 15.672 167.543 18.954 202.352 129.199 1377.276 2 8.56 0.23 -1.27 0.58 -1.52 0.09
1214 0.000 0.000 0.000 0.000 0.000 0.000 15.672 167.543 18.954 202.352 133.874 1427.105 2 8.57 0.21 -1.38 0.54 -1.51 0.07
1215 0.000 0.000 0.000 0.000 0.000 0.000 1.630 1.507 0.927 1.013 7.253 5.891 2 8.50 0.28 -1.43 0.30 -1.34 0.20
1216 0.000 0.000 0.000 0.000 0.000 0.000 1.630 1.507 0.927 1.013 7.622 6.141 2 8.57 0.22 -1.48 0.30 -1.34 0.17
1217 0.000 0.000 0.000 0.000 0.000 0.000 1.723 1.488 0.913 0.861 4.268 3.540 2 8.42 0.32 -1.17 0.39 -1.39 0.32
1218 0.000 0.000 0.000 0.000 0.000 0.000 1.723 1.488 0.913 0.861 4.387 3.613 2 8.53 0.24 -1.20 0.42 -1.25 0.28
1219 0.000 0.000 0.000 0.000 0.000 0.000 1.855 1.013 1.302 0.748 2.842 1.515 2 8.52 0.25 -1.07 0.40 -1.37 0.23
1220 0.000 0.000 0.000 0.000 0.000 0.000 1.758 0.500 0.885 0.297 1.351 0.400 2 8.20 0.27 -0.70 0.25 -1.65 0.16
1221 0.000 0.000 0.000 0.000 0.000 0.000 2.131 0.622 0.667 0.200 1.185 0.314 2 8.19 0.23 -0.76 0.22 -1.81 0.14
1222 0.000 0.000 0.000 0.000 0.000 0.000 2.557 0.803 0.960 0.226 1.212 0.299 2 8.36 0.20 -0.78 0.26 -1.86 0.18
1223 0.000 0.000 0.000 0.000 0.000 0.000 1.557 0.389 0.611 0.135 0.526 0.134 2 7.87 0.20 -0.51 0.16 -1.98 0.17
1224 0.000 0.000 0.000 0.000 0.000 0.000 1.717 0.370 0.758 0.138 0.369 0.091 2 7.78 0.21 -0.34 0.15 -2.08 0.14
1225 0.000 0.000 0.000 0.000 0.000 0.000 1.535 0.303 0.758 0.094 0.307 0.055 2 7.78 0.18 -0.32 0.13 -2.12 0.09
1226 0.000 0.000 0.000 0.000 0.000 0.000 1.719 0.307 0.794 0.111 0.299 0.052 2 7.81 0.20 -0.26 0.12 -2.09 0.08
1227 0.000 0.000 0.000 0.000 0.000 0.000 1.499 0.222 0.655 0.073 0.310 0.050 2 7.79 0.19 -0.38 0.15 -2.13 0.07
1228 0.000 0.000 0.000 0.000 0.000 0.000 1.762 0.320 0.852 0.121 0.367 0.064 2 7.89 0.20 -0.31 0.19 -2.07 0.10
1229 0.000 0.000 0.000 0.000 0.000 0.000 2.239 0.339 1.152 0.153 0.618 0.112 2 8.01 0.15 -0.38 0.18 -2.05 0.11
1230 0.000 0.000 0.000 0.000 0.000 0.000 2.352 0.439 1.273 0.200 0.636 0.135 2 8.05 0.16 -0.35 0.17 -2.04 0.10
1231 0.000 0.000 0.000 0.000 0.000 0.000 1.666 0.314 1.402 0.279 0.961 0.231 2 8.09 0.22 -0.39 0.15 -1.73 0.08
1232 0.000 0.000 0.000 0.000 0.000 0.000 1.975 0.425 1.359 0.315 1.893 0.421 2 8.33 0.25 -0.63 0.27 -1.58 0.11
1233 0.000 0.000 0.000 0.000 0.000 0.000 1.647 0.457 1.368 0.414 2.017 0.600 2 8.34 0.26 -0.68 0.25 -1.42 0.22
1234 0.000 0.000 0.000 0.000 0.000 0.000 3.731 2.201 2.134 1.301 4.382 2.615 2 8.58 0.24 -0.91 0.40 -1.45 0.30
1235 0.000 0.000 0.000 0.000 0.000 0.000 2.412 1.120 1.310 0.707 4.552 2.061 2 8.51 0.28 -1.07 0.44 -1.41 0.22
1236 0.000 0.000 0.000 0.000 0.000 0.000 3.549 2.343 1.708 1.228 8.491 5.380 2 8.52 0.31 -1.25 0.44 -1.42 0.18
1237 0.000 0.000 0.000 0.000 0.000 0.000 1.294 1.237 1.366 1.300 6.751 5.772 2 8.48 0.26 -1.17 0.50 -1.24 0.25
1238 0.000 0.000 0.000 0.000 0.000 0.000 1.053 0.786 0.730 0.656 3.287 2.234 2 8.38 0.30 -1.06 0.40 -1.33 0.32
1239 0.000 0.000 0.000 0.000 0.000 0.000 1.053 0.786 0.730 0.656 0.266 0.247 2 7.94 0.33 -0.40 0.43 -1.84 0.27
1240 0.000 0.000 0.000 0.000 0.000 0.000 1.053 0.786 0.730 0.656 2.170 1.488 2 8.39 0.28 -1.15 0.49 -1.31 0.30
1241 0.000 0.000 0.000 0.000 0.000 0.000 0.819 1.356 0.397 0.856 2.583 3.463 2 8.39 0.31 -1.13 0.42 -1.42 0.34
1242 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.749 5.409 2 8.46 0.32 -1.30 0.42 -1.37 0.27
1243 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 4.620 9.057 2 8.41 0.29 -1.32 0.58 -1.26 0.24
1244 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 5.593 10.963 2 8.45 0.31 -1.57 0.31 -1.29 0.19
1245 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 3.207 6.372 2 8.48 0.29 -1.39 0.53 -1.29 0.22
1246 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 3.207 6.372 2 8.47 0.25 -1.31 0.51 -1.26 0.28
1247 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.699 5.326 2 8.41 0.32 -1.31 0.46 -1.30 0.34
1248 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.699 5.326 2 8.30 0.31 -1.09 0.52 -1.22 0.29
1249 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.324 2.770 2 8.26 0.36 -0.87 0.45 -1.53 0.40
1250 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.324 2.770 2 8.33 0.30 -0.89 0.53 -1.39 0.31
1251 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 5.038 16.233 2 8.48 0.30 -1.24 0.54 -1.46 0.20
1252 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 2.576 8.350 2 8.49 0.31 -1.02 0.51 -1.37 0.27
1253 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 7.054 22.708 2 8.53 0.24 -1.34 0.60 -1.39 0.16
1254 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 9.206 29.617 2 8.54 0.26 -1.52 0.32 -1.45 0.16
1255 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 7.008 22.574 2 8.51 0.29 -1.45 0.46 -1.45 0.21
1256 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 7.261 23.384 2 8.52 0.27 -1.39 0.38 -1.43 0.19
1257 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 13.558 43.597 2 8.49 0.30 -1.36 0.51 -1.40 0.13
1258 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 14.397 46.320 2 8.52 0.26 -1.62 0.39 -1.43 0.10
1259 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 10.383 33.398 2 8.54 0.27 -1.52 0.39 -1.49 0.17
1260 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 12.280 39.534 2 8.54 0.25 -1.42 0.36 -1.44 0.11
1261 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 15.023 48.323 2 8.48 0.30 -1.32 0.60 -1.31 0.19
1262 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 16.557 53.263 2 8.49 0.26 -1.48 0.56 -1.39 0.11
1263 0.000 0.000 0.000 0.000 0.000 0.000 15.672 167.543 18.954 202.352 141.270 1505.943 2 8.57 0.20 -1.29 0.56 -1.50 0.00
1264 0.000 0.000 0.000 0.000 0.000 0.000 15.672 167.543 18.954 202.352 123.540 1317.015 2 8.58 0.20 -1.30 0.39 -1.50 0.00
1265 0.000 0.000 0.000 0.000 0.000 0.000 15.672 167.543 18.954 202.352 151.567 1615.730 2 8.58 0.20 -1.44 0.44 -1.51 0.05
1266 0.000 0.000 0.000 0.000 0.000 0.000 0.757 0.486 0.490 0.333 2.738 1.468 2 8.32 0.26 -1.22 0.45 -1.18 0.33
1267 0.000 0.000 0.000 0.000 0.000 0.000 0.757 0.486 0.490 0.333 2.184 1.220 2 8.21 0.35 -1.14 0.47 -1.44 0.32
1268 0.000 0.000 0.000 0.000 0.000 0.000 1.125 0.615 0.694 0.415 3.113 1.592 2 8.37 0.27 -1.18 0.46 -1.16 0.18
1269 0.000 0.000 0.000 0.000 0.000 0.000 1.151 0.566 0.528 0.276 1.412 0.678 2 8.21 0.32 -1.00 0.45 -1.57 0.26
1270 0.000 0.000 0.000 0.000 0.000 0.000 1.378 0.346 0.564 0.157 1.501 0.376 2 8.31 0.26 -1.08 0.22 -1.54 0.16
1271 0.000 0.000 0.000 0.000 0.000 0.000 1.695 0.501 1.172 0.358 1.889 0.553 2 8.35 0.25 -0.75 0.28 -1.46 0.18
1272 0.000 0.000 0.000 0.000 0.000 0.000 2.053 0.538 0.759 0.189 0.907 0.235 2 8.14 0.22 -0.68 0.23 -1.89 0.17
1273 0.000 0.000 0.000 0.000 0.000 0.000 2.402 0.883 0.841 0.192 0.632 0.171 2 7.94 0.20 -0.41 0.20 -2.03 0.17
1274 0.000 0.000 0.000 0.000 0.000 0.000 2.125 0.440 0.848 0.144 0.354 0.104 2 7.88 0.23 -0.26 0.13 -2.04 0.11
1275 0.000 0.000 0.000 0.000 0.000 0.000 1.655 0.435 0.698 0.084 0.331 0.055 2 7.83 0.21 -0.36 0.14 -2.08 0.09
1276 0.000 0.000 0.000 0.000 0.000 0.000 1.819 0.262 0.768 0.084 0.298 0.043 2 7.82 0.21 -0.28 0.15 -2.09 0.06
1277 0.000 0.000 0.000 0.000 0.000 0.000 1.657 0.225 0.799 0.083 0.306 0.048 2 7.79 0.18 -0.27 0.11 -2.13 0.09
1278 0.000 0.000 0.000 0.000 0.000 0.000 1.557 0.298 0.783 0.088 0.275 0.045 2 7.74 0.22 -0.21 0.12 -2.04 0.08
1279 0.000 0.000 0.000 0.000 0.000 0.000 1.892 0.389 1.051 0.176 0.500 0.102 2 7.88 0.15 -0.29 0.17 -2.09 0.08
1280 0.000 0.000 0.000 0.000 0.000 0.000 1.262 0.327 0.803 0.132 0.439 0.088 2 7.85 0.18 -0.39 0.14 -2.02 0.14
1281 0.000 0.000 0.000 0.000 0.000 0.000 0.870 0.176 0.760 0.154 0.490 0.115 2 7.88 0.24 -0.43 0.18 -1.75 0.18
1282 0.000 0.000 0.000 0.000 0.000 0.000 0.797 0.208 0.667 0.177 0.911 0.242 2 8.06 0.26 -0.65 0.23 -1.56 0.21
1283 0.000 0.000 0.000 0.000 0.000 0.000 1.418 0.468 1.812 0.578 2.806 0.894 2 8.53 0.18 -0.78 0.27 -1.19 0.15
1284 0.000 0.000 0.000 0.000 0.000 0.000 1.556 0.576 0.946 0.371 1.889 0.715 2 8.35 0.25 -0.90 0.32 -1.45 0.19
1285 0.000 0.000 0.000 0.000 0.000 0.000 1.606 0.780 1.509 0.714 3.837 1.760 2 8.48 0.25 -1.04 0.39 -1.23 0.25
1286 0.000 0.000 0.000 0.000 0.000 0.000 1.409 0.895 1.149 0.722 4.819 2.799 2 8.50 0.24 -1.14 0.43 -1.15 0.22
1287 0.000 0.000 0.000 0.000 0.000 0.000 0.334 0.296 0.687 0.416 3.009 1.594 2 8.14 0.28 -1.09 0.57 -0.97 0.17
1288 0.000 0.000 0.000 0.000 0.000 0.000 1.261 1.262 0.957 1.009 8.008 7.136 2 8.49 0.29 -1.37 0.41 -1.29 0.20
1289 0.000 0.000 0.000 0.000 0.000 0.000 1.261 1.262 0.957 1.009 6.005 5.395 2 8.42 0.33 -1.31 0.37 -1.24 0.20
1290 0.000 0.000 0.000 0.000 0.000 0.000 1.261 1.262 0.957 1.009 5.345 4.787 2 8.38 0.32 -1.24 0.49 -1.17 0.23
1291 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 3.894 7.642 2 8.45 0.32 -1.44 0.42 -1.33 0.26
1292 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.988 3.900 2 8.46 0.28 -1.25 0.51 -1.29 0.27
1293 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.130 4.274 2 8.40 0.28 -1.10 0.48 -1.34 0.32
1294 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 4.241 8.341 2 8.50 0.29 -1.35 0.47 -1.31 0.19
1295 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.282 4.618 2 8.49 0.24 -1.19 0.50 -1.31 0.33
1296 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.282 4.618 2 8.45 0.29 -1.19 0.38 -1.32 0.34
1297 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 0.053 0.301 2 8.14 0.35 -0.68 0.56 -1.82 0.29
1298 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 0.053 0.301 2 8.16 0.34 -0.60 0.44 -1.80 0.31
1299 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.055 2.212 2 8.30 0.31 -1.02 0.54 -1.51 0.34
1300 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.324 2.770 2 8.35 0.30 -0.94 0.51 -1.32 0.33
1301 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 3.226 10.410 2 8.57 0.23 -1.16 0.48 -1.43 0.24
1302 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 0.000 2.212 2 8.43 0.33 -0.57 0.37 -1.72 0.26
1303 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 1.546 5.252 2 8.44 0.32 -0.72 0.46 -1.48 0.37
1304 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 6.609 21.297 2 8.55 0.25 -1.22 0.55 -1.41 0.18
1305 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 6.301 20.344 2 8.52 0.26 -1.46 0.39 -1.44 0.23
1306 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 9.606 30.933 2 8.53 0.28 -1.43 0.43 -1.45 0.16
1307 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 10.762 34.624 2 8.45 0.31 -1.54 0.42 -1.38 0.16
1308 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 13.401 43.132 2 8.54 0.26 -1.57 0.39 -1.47 0.12
1309 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 11.786 37.917 2 8.48 0.29 -1.48 0.41 -1.43 0.10
1310 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 13.345 42.988 2 8.54 0.24 -1.38 0.50 -1.40 0.14
1311 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 13.859 44.584 2 8.50 0.29 -1.50 0.44 -1.45 0.12
1312 0.000 0.000 0.000 0.000 0.000 0.000 2.332 8.278 2.714 9.576 19.552 67.539 2 8.58 0.22 -1.35 0.43 -1.48 0.05
1313 0.000 0.000 0.000 0.000 0.000 0.000 2.332 8.278 2.714 9.576 20.289 70.097 2 8.55 0.26 -1.23 0.59 -1.46 0.21
1314 0.000 0.000 0.000 0.000 0.000 0.000 2.332 8.278 2.714 9.576 20.574 71.089 2 8.59 0.23 -1.43 0.48 -1.50 0.05
1315 0.000 0.000 0.000 0.000 0.000 0.000 0.113 129273.573 0.538 0.508 4.391 3.235 2 8.21 0.44 -1.35 0.39 -1.91 0.03
1316 0.000 0.000 0.000 0.000 0.000 0.000 0.113 129273.573 0.538 0.508 5.000 3.641 2 8.20 0.45 -1.26 0.49 -1.90 0.03
1317 0.000 0.000 0.000 0.000 0.000 0.000 0.581 0.307 0.632 0.387 2.614 1.032 2 8.29 0.30 -1.19 0.42 -1.13 0.25
1318 0.000 0.000 0.000 0.000 0.000 0.000 0.943 0.497 0.816 0.442 2.410 1.196 2 8.32 0.27 -1.03 0.34 -1.25 0.28
1319 0.000 0.000 0.000 0.000 0.000 0.000 1.233 0.521 0.722 0.309 1.586 0.636 2 8.31 0.24 -1.01 0.34 -1.38 0.27
1320 0.000 0.000 0.000 0.000 0.000 0.000 1.944 0.648 0.844 0.298 2.711 0.892 2 8.56 0.24 -1.22 0.34 -1.35 0.18
1321 0.000 0.000 0.000 0.000 0.000 0.000 1.441 0.418 1.072 0.308 1.553 0.443 2 8.31 0.24 -0.77 0.34 -1.50 0.17
1322 0.000 0.000 0.000 0.000 0.000 0.000 1.890 0.354 1.055 0.209 1.065 0.240 2 8.20 0.22 -0.60 0.19 -1.76 0.16
1323 0.000 0.000 0.000 0.000 0.000 0.000 2.035 0.499 0.880 0.165 0.538 0.130 2 7.98 0.18 -0.41 0.22 -2.07 0.10
1324 0.000 0.000 0.000 0.000 0.000 0.000 2.178 0.362 0.853 0.120 0.519 0.102 2 7.94 0.14 -0.42 0.15 -2.15 0.10
1325 0.000 0.000 0.000 0.000 0.000 0.000 2.047 0.269 0.853 0.098 0.411 0.063 2 7.86 0.18 -0.34 0.13 -2.11 0.07
1326 0.000 0.000 0.000 0.000 0.000 0.000 1.960 0.373 0.872 0.090 0.320 0.043 2 7.88 0.21 -0.28 0.12 -2.06 0.06
1327 0.000 0.000 0.000 0.000 0.000 0.000 1.901 0.228 0.834 0.084 0.349 0.055 2 7.83 0.19 -0.35 0.14 -2.11 0.07
1328 0.000 0.000 0.000 0.000 0.000 0.000 1.885 0.336 0.832 0.093 0.339 0.054 2 7.84 0.21 -0.26 0.16 -2.05 0.08
1329 0.000 0.000 0.000 0.000 0.000 0.000 2.086 0.434 0.993 0.145 0.577 0.108 2 7.95 0.16 -0.42 0.20 -2.07 0.09
1330 0.000 0.000 0.000 0.000 0.000 0.000 1.561 0.354 0.819 0.129 0.662 0.128 2 7.96 0.19 -0.51 0.19 -1.94 0.12
1331 0.000 0.000 0.000 0.000 0.000 0.000 1.710 0.502 0.956 0.171 0.699 0.145 2 8.04 0.18 -0.47 0.20 -1.91 0.13
1332 0.000 0.000 0.000 0.000 0.000 0.000 1.761 0.406 1.678 0.365 1.923 0.451 2 8.41 0.22 -0.64 0.28 -1.45 0.13
1333 0.000 0.000 0.000 0.000 0.000 0.000 1.245 0.380 1.609 0.427 2.510 0.683 2 8.48 0.19 -0.73 0.23 -1.26 0.18
1334 0.000 0.000 0.000 0.000 0.000 0.000 1.708 0.612 1.308 0.471 2.051 0.741 2 8.40 0.24 -0.87 0.42 -1.51 0.18
1335 0.000 0.000 0.000 0.000 0.000 0.000 1.730 355.764 1.362 0.765 2.950 1.620 2 8.37 0.38 -0.83 0.38 -1.82 0.24
1336 0.000 0.000 0.000 0.000 0.000 0.000 2.546 2.030 2.315 1.850 6.976 5.385 2 8.58 0.27 -1.09 0.40 -1.38 0.26
1337 0.000 0.000 0.000 0.000 0.000 0.000 0.334 0.296 0.687 0.416 2.087 1.123 2 8.08 0.25 -0.95 0.46 -1.07 0.24
1338 0.000 0.000 0.000 0.000 0.000 0.000 1.261 1.262 0.957 1.009 9.363 8.335 2 8.47 0.28 -1.62 0.28 -1.27 0.18
1339 0.000 0.000 0.000 0.000 0.000 0.000 1.261 1.262 0.957 1.009 7.722 6.891 2 8.51 0.27 -1.45 0.33 -1.35 0.24
1340 0.000 0.000 0.000 0.000 0.000 0.000 1.261 1.262 0.957 1.009 6.631 5.984 2 8.47 0.29 -1.39 0.54 -1.20 0.17
1341 0.000 0.000 0.000 0.000 0.000 0.000 3.092 8.673 1.787 5.273 14.084 38.321 2 8.55 0.26 -1.28 0.48 -1.47 0.13
1342 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 3.339 6.558 2 8.35 0.35 -1.08 0.42 -1.36 0.35
1343 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 5.231 10.267 2 8.46 0.29 -1.41 0.35 -1.28 0.24
1344 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.576 3.241 2 8.31 0.35 -1.06 0.48 -1.43 0.38
1345 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.441 4.814 2 8.37 0.32 -1.09 0.42 -1.15 0.28
1346 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.441 4.814 2 8.44 0.28 -1.16 0.44 -1.27 0.25
1347 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 0.053 0.301 2 8.01 0.36 -0.37 0.33 -1.82 0.25
1348 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 0.053 0.301 2 8.04 0.37 -0.43 0.45 -1.73 0.29
1349 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.055 2.212 2 8.26 0.33 -0.87 0.50 -1.52 0.39
1350 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.055 2.212 2 8.24 0.36 -0.86 0.44 -1.52 0.40
1351 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 4.878 15.741 2 8.56 0.25 -1.54 0.38 -1.43 0.16
1352 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 6.394 20.631 2 8.49 0.29 -1.40 0.43 -1.44 0.24
1353 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 4.875 15.832 2 8.50 0.29 -1.25 0.52 -1.44 0.20
