#  HII-CHI-mistry v.5.1 output file
# Input file:SDSSJ0228_input.dat
# Iterations for MonteCarlo: 25
# Used models: Double composite AGN, a(OX) = -1.2. No interpolation
# 
# ID   O2Hb eO2Hb  Ne3Hb  eNeHb O3aHb  eO3aHb O3nHb  eO3nHb N2Hb   eN2Hb  S2Hb   eS2Hb  i O/H     eO/H  N/O    eN/O  logU   elogU
1237 0.000 0.000 0.000 0.000 0.000 0.000 1.294 1.237 1.366 1.300 6.751 5.772 2 8.43 0.31 -1.24 0.38 -1.31 0.18
1238 0.000 0.000 0.000 0.000 0.000 0.000 1.053 0.786 0.730 0.656 3.287 2.234 2 8.32 0.29 -1.20 0.53 -1.17 0.16
1239 0.000 0.000 0.000 0.000 0.000 0.000 1.053 0.786 0.730 0.656 0.266 0.247 2 8.05 0.32 -0.44 0.43 -1.81 0.20
1240 0.000 0.000 0.000 0.000 0.000 0.000 1.053 0.786 0.730 0.656 2.170 1.488 2 8.35 0.31 -1.01 0.37 -1.26 0.24
1241 0.000 0.000 0.000 0.000 0.000 0.000 0.819 1.356 0.397 0.856 2.583 3.463 2 8.26 0.36 -1.22 0.40 -1.33 0.34
1242 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.749 5.409 2 8.37 0.33 -1.26 0.52 -1.32 0.27
1243 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 4.620 9.057 2 8.42 0.29 -1.38 0.43 -1.29 0.15
1244 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 5.593 10.963 2 8.53 0.26 -1.54 0.29 -1.35 0.18
1245 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 3.207 6.372 2 8.37 0.33 -1.27 0.48 -1.29 0.17
1246 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 3.207 6.372 2 8.52 0.23 -1.48 0.34 -1.32 0.15
1247 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.699 5.326 2 8.39 0.31 -1.26 0.41 -1.25 0.21
1248 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.699 5.326 2 8.33 0.37 -1.24 0.51 -1.31 0.26
1249 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.324 2.770 2 8.37 0.31 -0.98 0.46 -1.31 0.27
1250 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.324 2.770 2 8.34 0.35 -0.91 0.52 -1.26 0.28
1251 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 5.038 16.233 2 8.52 0.27 -1.38 0.40 -1.35 0.14
1252 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 2.576 8.350 2 8.51 0.28 -1.24 0.48 -1.38 0.16
1253 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 7.054 22.708 2 8.53 0.25 -1.34 0.43 -1.37 0.12
1254 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 9.206 29.617 2 8.53 0.23 -1.62 0.31 -1.39 0.06
1255 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 7.008 22.574 2 8.52 0.23 -1.48 0.60 -1.38 0.09
1256 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 7.261 23.384 2 8.47 0.29 -1.39 0.42 -1.39 0.09
1257 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 13.558 43.597 2 8.46 0.28 -1.43 0.46 -1.37 0.08
1258 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 14.397 46.320 2 8.48 0.28 -1.64 0.35 -1.40 0.06
1259 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 10.383 33.398 2 8.54 0.24 -1.58 0.31 -1.36 0.10
1260 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 12.280 39.534 2 8.46 0.28 -1.53 0.31 -1.41 0.06
1261 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 15.023 48.323 2 8.46 0.29 -1.58 0.36 -1.38 0.11
1262 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 16.557 53.263 2 8.47 0.27 -1.64 0.34 -1.39 0.07
1263 0.000 0.000 0.000 0.000 0.000 0.000 15.672 167.543 18.954 202.352 141.270 1505.943 2 8.56 0.21 -1.35 0.43 -1.40 0.00
1264 0.000 0.000 0.000 0.000 0.000 0.000 15.672 167.543 18.954 202.352 123.540 1317.015 2 8.55 0.21 -1.22 0.50 -1.40 0.02
1265 0.000 0.000 0.000 0.000 0.000 0.000 15.672 167.543 18.954 202.352 151.567 1615.730 2 8.56 0.21 -1.45 0.44 -1.40 0.00
1266 0.000 0.000 0.000 0.000 0.000 0.000 0.757 0.486 0.490 0.333 2.738 1.468 2 8.30 0.27 -1.32 0.48 -1.15 0.18
1267 0.000 0.000 0.000 0.000 0.000 0.000 0.757 0.486 0.490 0.333 2.184 1.220 2 8.31 0.24 -1.17 0.45 -1.09 0.22
1268 0.000 0.000 0.000 0.000 0.000 0.000 1.125 0.615 0.694 0.415 3.113 1.592 2 8.35 0.29 -1.22 0.37 -1.14 0.26
1269 0.000 0.000 0.000 0.000 0.000 0.000 1.151 0.566 0.528 0.276 1.412 0.678 2 8.26 0.29 -1.03 0.38 -1.39 0.25
1270 0.000 0.000 0.000 0.000 0.000 0.000 1.378 0.346 0.564 0.157 1.501 0.376 2 8.36 0.24 -1.11 0.28 -1.34 0.14
1271 0.000 0.000 0.000 0.000 0.000 0.000 1.695 0.501 1.172 0.358 1.889 0.553 2 8.41 0.23 -0.74 0.27 -1.35 0.12
1272 0.000 0.000 0.000 0.000 0.000 0.000 2.053 0.538 0.759 0.189 0.907 0.235 2 8.23 0.23 -0.70 0.18 -1.62 0.13
1273 0.000 0.000 0.000 0.000 0.000 0.000 2.402 0.883 0.841 0.192 0.632 0.171 2 8.07 0.20 -0.46 0.18 -1.82 0.22
1274 0.000 0.000 0.000 0.000 0.000 0.000 2.125 0.440 0.848 0.144 0.354 0.104 2 7.86 0.17 -0.31 0.16 -2.04 0.10
1275 0.000 0.000 0.000 0.000 0.000 0.000 1.655 0.435 0.698 0.084 0.331 0.055 2 7.80 0.16 -0.32 0.15 -1.98 0.16
1276 0.000 0.000 0.000 0.000 0.000 0.000 1.819 0.262 0.768 0.084 0.298 0.043 2 7.80 0.16 -0.32 0.13 -2.01 0.07
1277 0.000 0.000 0.000 0.000 0.000 0.000 1.657 0.225 0.799 0.083 0.306 0.048 2 7.74 0.14 -0.23 0.11 -2.04 0.07
1278 0.000 0.000 0.000 0.000 0.000 0.000 1.557 0.298 0.783 0.088 0.275 0.045 2 7.73 0.16 -0.24 0.13 -1.99 0.10
1279 0.000 0.000 0.000 0.000 0.000 0.000 1.892 0.389 1.051 0.176 0.500 0.102 2 8.06 0.22 -0.33 0.20 -1.82 0.13
1280 0.000 0.000 0.000 0.000 0.000 0.000 1.262 0.327 0.803 0.132 0.439 0.088 2 7.99 0.25 -0.44 0.20 -1.73 0.12
1281 0.000 0.000 0.000 0.000 0.000 0.000 0.870 0.176 0.760 0.154 0.490 0.115 2 7.99 0.28 -0.43 0.22 -1.63 0.15
1282 0.000 0.000 0.000 0.000 0.000 0.000 0.797 0.208 0.667 0.177 0.911 0.242 2 8.21 0.24 -0.79 0.22 -1.26 0.14
1283 0.000 0.000 0.000 0.000 0.000 0.000 1.418 0.468 1.812 0.578 2.806 0.894 2 8.55 0.18 -0.84 0.33 -1.13 0.16
1284 0.000 0.000 0.000 0.000 0.000 0.000 1.556 0.576 0.946 0.371 1.889 0.715 2 8.36 0.26 -0.88 0.32 -1.29 0.15
1285 0.000 0.000 0.000 0.000 0.000 0.000 1.606 0.780 1.509 0.714 3.837 1.760 2 8.53 0.23 -1.12 0.30 -1.22 0.17
1286 0.000 0.000 0.000 0.000 0.000 0.000 1.409 0.895 1.149 0.722 4.819 2.799 2 8.48 0.29 -1.25 0.33 -1.23 0.25
1287 0.000 0.000 0.000 0.000 0.000 0.000 0.334 0.296 0.687 0.416 3.009 1.594 2 8.18 0.29 -1.25 0.41 -1.13 0.26
1288 0.000 0.000 0.000 0.000 0.000 0.000 1.261 1.262 0.957 1.009 8.008 7.136 2 8.46 0.28 -1.51 0.38 -1.32 0.14
1289 0.000 0.000 0.000 0.000 0.000 0.000 1.261 1.262 0.957 1.009 6.005 5.395 2 8.42 0.28 -1.24 0.49 -1.25 0.14
1290 0.000 0.000 0.000 0.000 0.000 0.000 1.261 1.262 0.957 1.009 5.345 4.787 2 8.46 0.28 -1.33 0.43 -1.29 0.13
1291 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 3.894 7.642 2 8.41 0.27 -1.30 0.48 -1.32 0.24
1292 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.988 3.900 2 8.39 0.33 -1.21 0.50 -1.28 0.21
1293 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.130 4.274 2 8.35 0.32 -0.90 0.46 -1.36 0.24
1294 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 4.241 8.341 2 8.41 0.29 -1.47 0.41 -1.28 0.16
1295 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.282 4.618 2 8.38 0.33 -1.23 0.44 -1.27 0.18
1296 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.282 4.618 2 8.43 0.29 -1.22 0.58 -1.26 0.20
1297 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 0.053 0.301 2 8.04 0.38 -0.35 0.28 -1.78 0.31
1298 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 0.053 0.301 2 8.12 0.37 -0.40 0.44 -1.79 0.29
1299 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.055 2.212 2 8.33 0.32 -0.88 0.53 -1.43 0.24
1300 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.324 2.770 2 8.39 0.32 -1.12 0.55 -1.22 0.25
1301 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 3.226 10.410 2 8.57 0.20 -1.25 0.44 -1.38 0.20
1302 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 0.000 2.212 2 8.48 0.30 -0.75 0.48 -1.49 0.34
1303 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 1.546 5.252 2 8.51 0.28 -0.84 0.47 -1.45 0.33
1304 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 6.609 21.297 2 8.51 0.27 -1.35 0.55 -1.41 0.17
1305 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 6.301 20.344 2 8.57 0.23 -1.43 0.40 -1.39 0.07
1306 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 9.606 30.933 2 8.55 0.21 -1.44 0.39 -1.38 0.07
1307 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 10.762 34.624 2 8.46 0.30 -1.51 0.33 -1.40 0.09
1308 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 13.401 43.132 2 8.48 0.29 -1.40 0.51 -1.45 0.13
1309 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 11.786 37.917 2 8.47 0.30 -1.58 0.31 -1.39 0.09
1310 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 13.345 42.988 2 8.48 0.29 -1.70 0.25 -1.40 0.09
1311 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 13.859 44.584 2 8.51 0.26 -1.63 0.24 -1.38 0.09
1312 0.000 0.000 0.000 0.000 0.000 0.000 2.332 8.278 2.714 9.576 19.552 67.539 2 8.53 0.25 -1.28 0.57 -1.40 0.07
1313 0.000 0.000 0.000 0.000 0.000 0.000 2.332 8.278 2.714 9.576 20.289 70.097 2 8.54 0.23 -1.47 0.39 -1.40 0.04
1314 0.000 0.000 0.000 0.000 0.000 0.000 2.332 8.278 2.714 9.576 20.574 71.089 2 8.57 0.20 -1.41 0.42 -1.40 0.03
1315 0.000 0.000 0.000 0.000 0.000 0.000 0.113 129273.573 0.538 0.508 4.391 3.235 2 8.26 0.38 -1.35 0.46 -1.89 0.03
1316 0.000 0.000 0.000 0.000 0.000 0.000 0.113 129273.573 0.538 0.508 5.000 3.641 2 8.21 0.41 -1.53 0.28 -1.90 0.03
1317 0.000 0.000 0.000 0.000 0.000 0.000 0.581 0.307 0.632 0.387 2.614 1.032 2 8.30 0.25 -1.27 0.44 -1.08 0.14
1318 0.000 0.000 0.000 0.000 0.000 0.000 0.943 0.497 0.816 0.442 2.410 1.196 2 8.29 0.28 -0.90 0.50 -1.15 0.18
1319 0.000 0.000 0.000 0.000 0.000 0.000 1.233 0.521 0.722 0.309 1.586 0.636 2 8.35 0.26 -1.06 0.30 -1.25 0.19
1320 0.000 0.000 0.000 0.000 0.000 0.000 1.944 0.648 0.844 0.298 2.711 0.892 2 8.55 0.20 -1.12 0.28 -1.23 0.15
1321 0.000 0.000 0.000 0.000 0.000 0.000 1.441 0.418 1.072 0.308 1.553 0.443 2 8.41 0.21 -0.77 0.27 -1.29 0.12
1322 0.000 0.000 0.000 0.000 0.000 0.000 1.890 0.354 1.055 0.209 1.065 0.240 2 8.31 0.22 -0.72 0.24 -1.55 0.09
1323 0.000 0.000 0.000 0.000 0.000 0.000 2.035 0.499 0.880 0.165 0.538 0.130 2 8.03 0.19 -0.43 0.18 -1.83 0.11
1324 0.000 0.000 0.000 0.000 0.000 0.000 2.178 0.362 0.853 0.120 0.519 0.102 2 8.02 0.19 -0.44 0.19 -1.91 0.10
1325 0.000 0.000 0.000 0.000 0.000 0.000 2.047 0.269 0.853 0.098 0.411 0.063 2 7.90 0.16 -0.29 0.13 -1.94 0.07
1326 0.000 0.000 0.000 0.000 0.000 0.000 1.960 0.373 0.872 0.090 0.320 0.043 2 7.77 0.14 -0.20 0.10 -2.07 0.11
1327 0.000 0.000 0.000 0.000 0.000 0.000 1.901 0.228 0.834 0.084 0.349 0.055 2 7.87 0.16 -0.33 0.14 -1.97 0.08
1328 0.000 0.000 0.000 0.000 0.000 0.000 1.885 0.336 0.832 0.093 0.339 0.054 2 7.83 0.15 -0.29 0.13 -2.01 0.14
1329 0.000 0.000 0.000 0.000 0.000 0.000 2.086 0.434 0.993 0.145 0.577 0.108 2 8.06 0.20 -0.38 0.14 -1.81 0.07
1330 0.000 0.000 0.000 0.000 0.000 0.000 1.561 0.354 0.819 0.129 0.662 0.128 2 8.14 0.22 -0.61 0.18 -1.66 0.12
1331 0.000 0.000 0.000 0.000 0.000 0.000 1.710 0.502 0.956 0.171 0.699 0.145 2 8.14 0.22 -0.49 0.18 -1.66 0.11
1332 0.000 0.000 0.000 0.000 0.000 0.000 1.761 0.406 1.678 0.365 1.923 0.451 2 8.45 0.21 -0.70 0.24 -1.34 0.12
1333 0.000 0.000 0.000 0.000 0.000 0.000 1.245 0.380 1.609 0.427 2.510 0.683 2 8.46 0.18 -0.87 0.25 -1.08 0.16
1334 0.000 0.000 0.000 0.000 0.000 0.000 1.708 0.612 1.308 0.471 2.051 0.741 2 8.44 0.23 -0.84 0.36 -1.34 0.20
1335 0.000 0.000 0.000 0.000 0.000 0.000 1.730 355.764 1.362 0.765 2.950 1.620 2 8.50 0.30 -1.03 0.35 -1.88 0.11
1336 0.000 0.000 0.000 0.000 0.000 0.000 2.546 2.030 2.315 1.850 6.976 5.385 2 8.53 0.22 -1.05 0.51 -1.32 0.14
1337 0.000 0.000 0.000 0.000 0.000 0.000 0.334 0.296 0.687 0.416 2.087 1.123 2 8.07 0.28 -1.02 0.40 -0.99 0.21
1338 0.000 0.000 0.000 0.000 0.000 0.000 1.261 1.262 0.957 1.009 9.363 8.335 2 8.50 0.26 -1.55 0.36 -1.31 0.12
1339 0.000 0.000 0.000 0.000 0.000 0.000 1.261 1.262 0.957 1.009 7.722 6.891 2 8.38 0.29 -1.24 0.62 -1.27 0.14
1340 0.000 0.000 0.000 0.000 0.000 0.000 1.261 1.262 0.957 1.009 6.631 5.984 2 8.42 0.33 -1.49 0.39 -1.31 0.16
1341 0.000 0.000 0.000 0.000 0.000 0.000 3.092 8.673 1.787 5.273 14.084 38.321 2 8.51 0.27 -1.49 0.38 -1.42 0.10
1342 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 3.339 6.558 2 8.41 0.32 -1.22 0.40 -1.36 0.25
1343 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 5.231 10.267 2 8.35 0.34 -1.32 0.51 -1.30 0.16
1344 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.576 3.241 2 8.38 0.29 -1.22 0.48 -1.21 0.18
1345 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.441 4.814 2 8.35 0.30 -1.16 0.51 -1.29 0.21
1346 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.441 4.814 2 8.42 0.27 -1.17 0.44 -1.20 0.17
1347 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 0.053 0.301 2 7.94 0.36 -0.33 0.27 -1.70 0.35
1348 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 0.053 0.301 2 8.21 0.35 -0.53 0.44 -1.71 0.27
1349 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.055 2.212 2 8.24 0.31 -0.78 0.49 -1.39 0.30
1350 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 1.055 2.212 2 8.34 0.31 -0.88 0.43 -1.32 0.37
1351 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 4.878 15.741 2 8.44 0.32 -1.39 0.48 -1.36 0.11
1352 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 6.394 20.631 2 8.48 0.28 -1.19 0.53 -1.42 0.20
1353 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 4.875 15.832 2 8.48 0.30 -1.16 0.49 -1.39 0.13
1354 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 6.989 22.563 2 8.53 0.24 -1.49 0.44 -1.41 0.07
1355 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 3.074 9.993 2 8.48 0.31 -1.21 0.54 -1.36 0.22
1356 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 9.008 29.043 2 8.50 0.26 -1.52 0.45 -1.39 0.09
1357 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 10.354 33.326 2 8.51 0.26 -1.60 0.33 -1.39 0.17
1358 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 11.346 36.560 2 8.50 0.26 -1.59 0.46 -1.38 0.08
1359 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 7.881 25.378 2 8.52 0.26 -1.40 0.37 -1.41 0.08
1360 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 9.938 32.049 2 8.49 0.29 -1.47 0.36 -1.40 0.08
1361 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 11.079 35.656 2 8.53 0.22 -1.67 0.39 -1.39 0.06
1362 0.000 0.000 0.000 0.000 0.000 0.000 2.332 8.278 2.714 9.576 19.589 67.653 2 8.56 0.21 -1.40 0.53 -1.40 0.05
1363 0.000 0.000 0.000 0.000 0.000 0.000 2.332 8.278 2.714 9.576 12.371 42.771 2 8.55 0.21 -1.32 0.48 -1.41 0.07
1364 0.000 0.000 0.000 0.000 0.000 0.000 2.332 8.278 2.714 9.576 15.834 54.726 2 8.57 0.20 -1.39 0.37 -1.39 0.03
1365 0.000 0.000 0.000 0.000 0.000 0.000 0.220 2172988069.467 0.503 0.429 3.001 1.697 2 8.09 0.46 -1.34 0.34 -1.88 0.01
1366 0.000 0.000 0.000 0.000 0.000 0.000 0.220 2172988069.467 0.503 0.429 2.590 1.441 2 8.09 0.46 -1.32 0.38 -1.88 0.01
1367 0.000 0.000 0.000 0.000 0.000 0.000 2.234 0.821 0.945 0.514 6.098 2.224 2 8.55 0.23 -1.46 0.34 -1.21 0.10
1368 0.000 0.000 0.000 0.000 0.000 0.000 3.626 2.629 2.004 1.463 8.122 5.789 2 8.53 0.29 -1.26 0.34 -1.38 0.09
1369 0.000 0.000 0.000 0.000 0.000 0.000 2.283 0.975 1.520 0.633 4.280 1.752 2 8.51 0.23 -1.07 0.37 -1.23 0.10
1370 0.000 0.000 0.000 0.000 0.000 0.000 1.794 0.588 1.173 0.386 2.362 0.774 2 8.52 0.20 -1.01 0.27 -1.22 0.11
1371 0.000 0.000 0.000 0.000 0.000 0.000 1.727 0.384 0.980 0.223 1.384 0.323 2 8.30 0.23 -0.69 0.24 -1.48 0.11
1372 0.000 0.000 0.000 0.000 0.000 0.000 2.170 0.499 1.189 0.277 1.222 0.315 2 8.34 0.21 -0.64 0.21 -1.52 0.11
1373 0.000 0.000 0.000 0.000 0.000 0.000 1.692 0.310 1.091 0.201 1.088 0.246 2 8.35 0.21 -0.67 0.22 -1.49 0.10
1374 0.000 0.000 0.000 0.000 0.000 0.000 2.251 0.506 1.144 0.149 0.610 0.131 2 8.12 0.19 -0.40 0.18 -1.83 0.09
1375 0.000 0.000 0.000 0.000 0.000 0.000 1.649 0.302 0.794 0.108 0.392 0.074 2 7.86 0.18 -0.33 0.14 -1.88 0.09
1376 0.000 0.000 0.000 0.000 0.000 0.000 1.776 0.324 0.796 0.111 0.432 0.069 2 7.98 0.19 -0.43 0.13 -1.86 0.11
1377 0.000 0.000 0.000 0.000 0.000 0.000 1.877 0.666 0.846 0.124 0.419 0.080 2 7.89 0.16 -0.36 0.14 -1.95 0.16
1378 0.000 0.000 0.000 0.000 0.000 0.000 1.640 0.335 0.769 0.107 0.403 0.067 2 7.90 0.20 -0.34 0.17 -1.85 0.08
1379 0.000 0.000 0.000 0.000 0.000 0.000 2.257 0.445 0.934 0.165 0.564 0.119 2 8.03 0.19 -0.44 0.17 -1.81 0.14
1380 0.000 0.000 0.000 0.000 0.000 0.000 1.613 0.300 0.862 0.161 0.546 0.136 2 8.08 0.21 -0.47 0.20 -1.71 0.12
1381 0.000 0.000 0.000 0.000 0.000 0.000 1.837 0.318 1.149 0.198 1.099 0.222 2 8.26 0.22 -0.57 0.24 -1.54 0.09
1382 0.000 0.000 0.000 0.000 0.000 0.000 2.047 0.792 1.222 0.337 1.644 0.486 2 8.44 0.22 -0.78 0.25 -1.35 0.15
1383 0.000 0.000 0.000 0.000 0.000 0.000 1.455 0.462 0.865 0.271 1.633 0.537 2 8.34 0.25 -0.92 0.33 -1.29 0.16
1384 0.000 0.000 0.000 0.000 0.000 0.000 3.007 1.297 1.318 0.578 3.200 1.406 2 8.56 0.23 -1.09 0.33 -1.25 0.14
1385 0.000 0.000 0.000 0.000 0.000 0.000 2.645 2.242 2.270 1.896 0.055 0.209 2 8.43 0.27 -0.51 0.47 -1.87 0.11
1386 0.000 0.000 0.000 0.000 0.000 0.000 2.405 2.572 1.834 1.921 6.298 6.525 2 8.52 0.28 -1.15 0.42 -1.34 0.18
1387 0.000 0.000 0.000 0.000 0.000 0.000 1.225 1.375 0.685 0.774 8.028 7.706 2 8.41 0.30 -1.58 0.36 -1.30 0.11
1388 0.000 0.000 0.000 0.000 0.000 0.000 1.779 1.364 1.184 1.020 7.830 5.022 2 8.47 0.29 -1.41 0.37 -1.30 0.15
1389 0.000 0.000 0.000 0.000 0.000 0.000 1.779 1.364 1.184 1.020 6.638 4.268 2 8.49 0.27 -1.37 0.38 -1.29 0.14
1390 0.000 0.000 0.000 0.000 0.000 0.000 3.092 8.673 1.787 5.273 17.160 46.595 2 8.57 0.20 -1.62 0.43 -1.40 0.02
1391 0.000 0.000 0.000 0.000 0.000 0.000 3.092 8.673 1.787 5.273 12.919 35.127 2 8.59 0.20 -1.36 0.40 -1.40 0.04
1392 0.000 0.000 0.000 0.000 0.000 0.000 3.092 8.673 1.787 5.273 14.809 40.234 2 8.54 0.24 -1.36 0.45 -1.40 0.05
1393 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.217 4.447 2 8.41 0.28 -1.14 0.58 -1.18 0.19
1394 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 3.139 6.261 2 8.38 0.30 -1.30 0.55 -1.24 0.21
1395 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.608 5.258 2 8.46 0.28 -1.36 0.52 -1.28 0.20
1396 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 2.608 5.258 2 8.38 0.31 -1.12 0.48 -1.29 0.20
1397 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 3.777 7.429 2 8.50 0.28 -1.42 0.35 -1.28 0.20
1398 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 6.488 12.670 2 8.41 0.31 -1.61 0.36 -1.34 0.15
1399 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 6.488 12.670 2 8.48 0.28 -1.61 0.24 -1.33 0.14
1400 0.000 0.000 0.000 0.000 0.000 0.000 0.671 1.717 0.353 1.309 6.488 12.670 2 8.38 0.33 -1.52 0.37 -1.30 0.16
1401 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 2.147 6.983 2 8.48 0.27 -1.13 0.55 -1.36 0.16
1402 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 2.094 6.916 2 8.50 0.26 -1.08 0.55 -1.36 0.25
1403 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 6.242 20.157 2 8.51 0.27 -1.46 0.45 -1.39 0.10
1404 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 4.685 15.191 2 8.51 0.24 -1.18 0.59 -1.33 0.15
1405 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 7.344 23.708 2 8.55 0.22 -1.44 0.47 -1.38 0.08
1406 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 9.574 30.841 2 8.49 0.28 -1.49 0.43 -1.37 0.07
1407 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 8.597 27.677 2 8.47 0.27 -1.45 0.51 -1.38 0.10
1408 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 11.841 38.136 2 8.50 0.27 -1.45 0.36 -1.42 0.16
1409 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 9.226 29.713 2 8.54 0.25 -1.62 0.34 -1.38 0.06
1410 0.000 0.000 0.000 0.000 0.000 0.000 1.158 4.251 0.739 2.949 9.895 31.908 2 8.52 0.26 -1.56 0.43 -1.37 0.07
