OII_3727 eOII_3727 NeIII_3868 eNeIII_3868 OIII_4363 eOIII_4363 OIII_4959 eOIII_4959 OIII_5007 eOIII_5007 NII_6584 eNII_6584 SII_6725 eSII_6725
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.5601183714853153 0.5143810041466544 1.6803551144559459 1.543143012439963 1.1341219987746385 1.0662494725118554 0.40747147351493623 0.8099085297728507
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.05298886836794883 0.07861152550756458 0.15896660510384653 0.23583457652269374 0.6161744016128088 0.33468629976447406 0.19060660155654977 0.31598812805408233
0.0 0.0 0.0 0.0 0.0 0.0 0.05298886836794883 0.07861152550756458 0.15896660510384653 0.23583457652269374 0.6161744016128088 0.33468629976447406 0.19060660155654977 0.31598812805408233
0.0 0.0 0.0 0.0 0.0 0.0 0.349497619856189 0.47922279165093695 1.048492859568567 1.437668374952811 1.109244812895737 1.5447096342382196 0.45379780355632465 0.9305623982069379
0.0 0.0 0.0 0.0 0.0 0.0 0.241327197729558 0.19196904033936568 0.7239815931886739 0.575907121018097 0.6475803781747544 0.5345200005880599 0.3339844643332727 0.5649998751212191
0.0 0.0 0.0 0.0 0.0 0.0 0.241327197729558 0.19196904033936568 0.7239815931886739 0.575907121018097 0.6475803781747544 0.5345200005880599 0.3339844643332727 0.5649998751212191
0.0 0.0 0.0 0.0 0.0 0.0 0.8084637338026507 2.8910245197759363 2.425391201407952 8.673073559327808 0.864995319844414 3.4971538686372474 1.4944307039417108 5.476388656217864
0.0 0.0 0.0 0.0 0.0 0.0 0.8084637338026507 2.8910245197759363 2.425391201407952 8.673073559327808 0.864995319844414 3.4971538686372474 1.4944307039417108 5.476388656217864
0.0 0.0 0.0 0.0 0.0 0.0 0.8084637338026507 2.8910245197759363 2.425391201407952 8.673073559327808 0.864995319844414 3.4971538686372474 1.4944307039417108 5.476388656217864
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 4.797122924321651 21.687195135773187
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.43568000796522394 2.241447743004522 1.3070400238956719 6.724343229013566 0.24229506478205565 1.6135515190786622 1.5886951086167076 7.899814360572241
0.0 0.0 0.0 0.0 0.0 0.0 0.43568000796522394 2.241447743004522 1.3070400238956719 6.724343229013566 0.24229506478205565 1.6135515190786622 1.5886951086167076 7.899814360572241
0.0 0.0 0.0 0.0 0.0 0.0 0.43568000796522394 2.241447743004522 1.3070400238956719 6.724343229013566 0.24229506478205565 1.6135515190786622 1.5886951086167076 7.899814360572241
0.0 0.0 0.0 0.0 0.0 0.0 0.43568000796522394 2.241447743004522 1.3070400238956719 6.724343229013566 0.24229506478205565 1.6135515190786622 1.5886951086167076 7.899814360572241
0.0 0.0 0.0 0.0 0.0 0.0 0.43568000796522394 2.241447743004522 1.3070400238956719 6.724343229013566 0.24229506478205565 1.6135515190786622 1.5886951086167076 7.899814360572241
0.0 0.0 0.0 0.0 0.0 0.0 0.43568000796522394 2.241447743004522 1.3070400238956719 6.724343229013566 0.24229506478205565 1.6135515190786622 1.3061154620032782 6.804933232054933
0.0 0.0 0.0 0.0 0.0 0.0 0.43568000796522394 2.241447743004522 1.3070400238956719 6.724343229013566 0.24229506478205565 1.6135515190786622 1.3061154620032782 6.804933232054933
0.0 0.0 0.0 0.0 0.0 0.0 0.43568000796522394 2.241447743004522 1.3070400238956719 6.724343229013566 0.24229506478205565 1.6135515190786622 1.3061154620032782 6.804933232054933
0.0 0.0 0.0 0.0 0.0 0.0 0.43568000796522394 2.241447743004522 1.3070400238956719 6.724343229013566 0.24229506478205565 1.6135515190786622 1.3061154620032782 6.804933232054933
0.0 0.0 0.0 0.0 0.0 0.0 0.43568000796522394 2.241447743004522 1.3070400238956719 6.724343229013566 0.24229506478205565 1.6135515190786622 1.3061154620032782 6.804933232054933
0.0 0.0 0.0 0.0 0.0 0.0 0.43568000796522394 2.241447743004522 1.3070400238956719 6.724343229013566 0.24229506478205565 1.6135515190786622 1.3061154620032782 6.804933232054933
0.0 0.0 0.0 0.0 0.0 0.0 0.4580377521839201 0.7465383310413634 1.3741132565517604 2.23961499312409 0.4999783487668831 1.130845134675305 0.9562001052059812 1.6767760214904133
0.0 0.0 0.0 0.0 0.0 0.0 0.34123767792408194 0.6247861604810494 1.0220621212972603 1.872092704369604 0.6194779123609325 1.5871698285509686 1.243424776103078 2.2805856243827605
0.0 0.0 0.0 0.0 0.0 0.0 0.34123767792408194 0.6247861604810494 1.0220621212972603 1.872092704369604 0.6194779123609325 1.5871698285509686 1.243424776103078 2.2805856243827605
0.0 0.0 0.0 0.0 0.0 0.0 0.34123767792408194 0.6247861604810494 1.0220621212972603 1.872092704369604 0.6194779123609325 1.5871698285509686 1.243424776103078 2.2805856243827605
0.0 0.0 0.0 0.0 0.0 0.0 0.4987213646616694 0.5016966468341857 1.4939790897664318 1.503204863034694 1.0223178424214676 1.0797843810815702 0.6064069031152022 0.7980575182707519
0.0 0.0 0.0 0.0 0.0 0.0 0.4987213646616694 0.5016966468341857 1.4939790897664318 1.503204863034694 1.0223178424214676 1.0797843810815702 0.6868161247842584 0.9673636276639526
0.0 0.0 0.0 0.0 0.0 0.0 0.3271567859326722 0.24900611269766473 0.9814703577980167 0.7470183380929942 1.436844590986343 1.0271560107143847 0.6180647332727366 0.8052551610783857
0.0 0.0 0.0 0.0 0.0 0.0 0.2880135914112082 0.21318233089157698 0.8640407742336246 0.639546992674731 1.5547163813732994 1.07636766746068 0.5484941753785122 0.6960057598907204
0.0 0.0 0.0 0.0 0.0 0.0 0.4884470892735497 0.14456210013458257 1.465341267820649 0.4336863004037478 0.3526953579720618 0.2284695588926009 0.2622115641242287 0.3051380269214841
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.23828738802753363 0.12066035562216187 0.714862164082601 0.3619810668664857 1.0148247299985311 0.4833405578315256 0.14720826214063237 0.1984776182197346
0.0 0.0 0.0 0.0 0.0 0.0 0.7923543679379983 0.5086867893549233 2.377063103813995 1.52606036806477 3.0667869914155097 1.9519909052516893 0.3415731256744902 0.48386809530226865
0.0 0.0 0.0 0.0 0.0 0.0 0.9069566193877551 0.631726562680553 2.720869858163265 1.8951796880416587 2.591266424262489 1.7994049123467248 0.285939753012483 0.4129511991626924
0.0 0.0 0.0 0.0 0.0 0.0 0.6805066300302185 0.3309736360311571 2.0415198900906555 0.9929209080934712 2.422544549141203 1.1428845058764372 0.11163739757838884 0.3753738772607496
0.0 0.0 0.0 0.0 0.0 0.0 0.33465737175711713 0.16813781794667934 1.0039721152713514 0.504413453840038 2.2703700585573903 1.0381920568164007 0.11412583857357933 0.3834342920707674
0.0 0.0 0.0 0.0 0.0 0.0 0.24829559029854087 0.12063549315025916 0.7448867708956226 0.3619064794507775 1.6881767747179064 0.7320920929541971 0.21866464348342138 0.19716149380180437
0.0 0.0 0.0 0.0 0.0 0.0 0.3859085655050036 0.19485653880739698 1.1577256965150107 0.584569616422191 1.576605793742573 0.7409690285005024 0.2607045051846247 0.23912980412745508
0.0 0.0 0.0 0.0 0.0 0.0 0.32039690151440214 0.1538586843293521 0.9611907045432064 0.4615760529880564 1.5846492802099976 0.6877172194140677 0.17698030990005453 0.32656553006209077
0.0 0.0 0.0 0.0 0.0 0.0 0.43120380080374665 0.1730578903770507 1.29361140241124 0.5191736711311522 1.9043784991537545 0.682133243026437 0.21519087887913457 0.39340454442873696
0.0 0.0 0.0 0.0 0.0 0.0 0.32183925896471816 0.19624592986307957 0.9644947908423575 0.5882081229644069 1.2225216483690493 0.7184132782766686 0.16998148928664425 0.3050378584772346
0.0 0.0 0.0 0.0 0.0 0.0 0.243417518516028 0.09777406219773009 0.730252555548084 0.29332218659319026 1.0401007927436912 0.42015162349376056 0.20092457146517503 0.366545799009282
0.0 0.0 0.0 0.0 0.0 0.0 0.07098686255285246 0.02466869924197213 0.21296058765855735 0.07400609772591638 0.8803814488757258 0.3736025788666257 0.20466150308359696 0.34039091317649844
0.0 0.0 0.0 0.0 0.0 0.0 0.05298886836794883 0.07861152550756458 0.15896660510384653 0.23583457652269374 0.6161744016128088 0.33468629976447406 0.19060660155654977 0.31598812805408233
0.0 0.0 0.0 0.0 0.0 0.0 0.48168572009583804 24.538619252018748 1.4450571602875142 73.61585775605624 0.8600070090000387 0.45462518332833185 0.30537284558105676 0.5132275195671374
0.0 0.0 0.0 0.0 0.0 0.0 0.241327197729558 0.19196904033936568 0.7239815931886739 0.575907121018097 0.6475803781747544 0.5345200005880599 0.3339844643332727 0.5649998751212191
0.0 0.0 0.0 0.0 0.0 0.0 0.241327197729558 0.19196904033936568 0.7239815931886739 0.575907121018097 0.6475803781747544 0.5345200005880599 0.3339844643332727 0.5649998751212191
0.0 0.0 0.0 0.0 0.0 0.0 0.241327197729558 0.19196904033936568 0.7239815931886739 0.575907121018097 0.6475803781747544 0.5345200005880599 0.3339844643332727 0.5649998751212191
0.0 0.0 0.0 0.0 0.0 0.0 0.8084637338026507 2.8910245197759363 2.425391201407952 8.673073559327808 0.864995319844414 3.4971538686372474 1.4944307039417108 5.476388656217864
0.0 0.0 0.0 0.0 0.0 0.0 0.8084637338026507 2.8910245197759363 2.425391201407952 8.673073559327808 0.864995319844414 3.4971538686372474 1.4944307039417108 5.476388656217864
0.0 0.0 0.0 0.0 0.0 0.0 0.8084637338026507 2.8910245197759363 2.425391201407952 8.673073559327808 0.864995319844414 3.4971538686372474 1.4944307039417108 5.476388656217864
0.0 0.0 0.0 0.0 0.0 0.0 0.8084637338026507 2.8910245197759363 2.425391201407952 8.673073559327808 0.864995319844414 3.4971538686372474 1.4944307039417108 5.476388656217864
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.43568000796522394 2.241447743004522 1.3070400238956719 6.724343229013566 0.24229506478205565 1.6135515190786622 1.5886951086167076 7.899814360572241
0.0 0.0 0.0 0.0 0.0 0.0 0.43568000796522394 2.241447743004522 1.3070400238956719 6.724343229013566 0.24229506478205565 1.6135515190786622 1.5886951086167076 7.899814360572241
0.0 0.0 0.0 0.0 0.0 0.0 0.43568000796522394 2.241447743004522 1.3070400238956719 6.724343229013566 0.24229506478205565 1.6135515190786622 1.5886951086167076 7.899814360572241
0.0 0.0 0.0 0.0 0.0 0.0 0.43568000796522394 2.241447743004522 1.3070400238956719 6.724343229013566 0.24229506478205565 1.6135515190786622 1.5886951086167076 7.899814360572241
0.0 0.0 0.0 0.0 0.0 0.0 0.43568000796522394 2.241447743004522 1.3070400238956719 6.724343229013566 0.24229506478205565 1.6135515190786622 1.5886951086167076 7.899814360572241
0.0 0.0 0.0 0.0 0.0 0.0 0.43568000796522394 2.241447743004522 1.3070400238956719 6.724343229013566 0.24229506478205565 1.6135515190786622 1.5886951086167076 7.899814360572241
0.0 0.0 0.0 0.0 0.0 0.0 0.43568000796522394 2.241447743004522 1.3070400238956719 6.724343229013566 0.24229506478205565 1.6135515190786622 1.5886951086167076 7.899814360572241
0.0 0.0 0.0 0.0 0.0 0.0 0.43568000796522394 2.241447743004522 1.3070400238956719 6.724343229013566 0.24229506478205565 1.6135515190786622 1.3061154620032782 6.804933232054933
0.0 0.0 0.0 0.0 0.0 0.0 0.43568000796522394 2.241447743004522 1.3070400238956719 6.724343229013566 0.24229506478205565 1.6135515190786622 1.3061154620032782 6.804933232054933
0.0 0.0 0.0 0.0 0.0 0.0 0.4580377521839201 0.7465383310413634 1.3741132565517604 2.23961499312409 0.4999783487668831 1.130845134675305 0.499106014171185 1.3836894781474676
0.0 0.0 0.0 0.0 0.0 0.0 0.4580377521839201 0.7465383310413634 1.3741132565517604 2.23961499312409 0.4999783487668831 1.130845134675305 0.8135471916673549 1.4542889203115674
0.0 0.0 0.0 0.0 0.0 0.0 0.4580377521839201 0.7465383310413634 1.3741132565517604 2.23961499312409 0.4999783487668831 1.130845134675305 0.8135471916673549 1.4542889203115674
0.0 0.0 0.0 0.0 0.0 0.0 0.4580377521839201 0.7465383310413634 1.3741132565517604 2.23961499312409 0.4999783487668831 1.130845134675305 0.9562001052059812 1.6767760214904133
0.0 0.0 0.0 0.0 0.0 0.0 0.34123767792408194 0.6247861604810494 1.0220621212972603 1.872092704369604 0.6194779123609325 1.5871698285509686 1.243424776103078 2.2805856243827605
0.0 0.0 0.0 0.0 0.0 0.0 0.34123767792408194 0.6247861604810494 1.0220621212972603 1.872092704369604 0.6194779123609325 1.5871698285509686 1.243424776103078 2.2805856243827605
0.0 0.0 0.0 0.0 0.0 0.0 0.4987213646616694 0.5016966468341857 1.4939790897664318 1.503204863034694 1.0223178424214676 1.0797843810815702 0.6064069031152022 0.7980575182707519
0.0 0.0 0.0 0.0 0.0 0.0 0.4987213646616694 0.5016966468341857 1.4939790897664318 1.503204863034694 1.0223178424214676 1.0797843810815702 0.6868161247842584 0.9673636276639526
0.0 0.0 0.0 0.0 0.0 0.0 0.13414798355810187 0.15279569457189732 0.4024439506743056 0.4583870837156919 0.5674418640140386 0.27822750639714344 0.3745981965980094 0.44175717323431807
0.0 0.0 0.0 0.0 0.0 0.0 0.2880135914112082 0.21318233089157698 0.8640407742336246 0.639546992674731 1.5547163813732994 1.07636766746068 0.5484941753785122 0.6960057598907204
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.3764759515244914 0.19503638799951178 1.1294278545734742 0.5851091639985353 0.5897795635203108 0.3088301559277474 0.3091265914423668 0.248682975081276
0.0 0.0 0.0 0.0 0.0 0.0 0.3485550011851153 0.1937987282430496 1.045665003555346 0.5813961847291488 1.1153986788821568 0.61034323243071 0.25591586518237325 0.348114311424878
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.07669949139522941 11.272256664681937 0.23009847418568824 33.816769994045806 1.2830333648254184 0.3732471150717036 0.13647953968143836 0.17716112301586417
0.0 0.0 0.0 0.0 0.0 0.0 0.01828477105616758 0.0038282401902804517 0.05485431316850274 0.011484720570841354 2.036949498985931 0.5041451759331597 0.33049988869645486 0.13508018759869328
0.0 0.0 0.0 0.0 0.0 0.0 0.15438914618171415 0.08086333411240762 0.4631674385451425 0.24259000233722286 1.9514391220006422 0.6606906021737552 0.3135161965314471 0.1472586233054743
0.0 0.0 0.0 0.0 0.0 0.0 0.28424588112846993 0.14099802948625192 0.8527376433854098 0.4229940884587558 1.5503314421623533 0.6904218363769008 0.25489876144083057 0.22972403052942425
0.0 0.0 0.0 0.0 0.0 0.0 0.2385252813533621 0.09675730268401436 0.7155758440600862 0.2902719080520431 1.4959921238003353 0.48267181213469873 0.2287277984308123 0.19350388713331504
0.0 0.0 0.0 0.0 0.0 0.0 0.008411098109069497 0.0018113043863791382 0.025233294327208493 0.005433913159137416 0.9728716657903747 0.27374464989720154 0.15797860636787286 0.130686610803086
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.23035108234013096 0.12688659181402875 0.6910532470203928 0.38065977544208623 1.1788793050846942 0.5550267894336256 0.39871351484173245 0.4165515901065626
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.8496111690225223 0.34684140680808484 2.5488335070675667 1.0405242204242544 1.8594415496870673 0.8172269823676231 0.39144700459944104 0.3965632133040165
0.0 0.0 0.0 0.0 0.0 0.0 0.7505475935570011 0.9464525940516204 2.2516427806710033 2.8393577821548615 1.5414530375238755 2.019848520857484 0.5816159348569632 0.9008124669552345
0.0 0.0 0.0 0.0 0.0 0.0 0.48168572009583804 24.538619252018748 1.4450571602875142 73.61585775605624 0.8600070090000387 0.45462518332833185 0.30537284558105676 0.5132275195671374
0.0 0.0 0.0 0.0 0.0 0.0 0.241327197729558 0.19196904033936568 0.7239815931886739 0.575907121018097 0.6475803781747544 0.5345200005880599 0.3339844643332727 0.5649998751212191
0.0 0.0 0.0 0.0 0.0 0.0 0.241327197729558 0.19196904033936568 0.7239815931886739 0.575907121018097 0.6475803781747544 0.5345200005880599 0.3339844643332727 0.5649998751212191
0.0 0.0 0.0 0.0 0.0 0.0 0.241327197729558 0.19196904033936568 0.7239815931886739 0.575907121018097 0.6475803781747544 0.5345200005880599 0.3339844643332727 0.5649998751212191
0.0 0.0 0.0 0.0 0.0 0.0 0.8084637338026507 2.8910245197759363 2.425391201407952 8.673073559327808 0.864995319844414 3.4971538686372474 1.4944307039417108 5.476388656217864
0.0 0.0 0.0 0.0 0.0 0.0 0.8084637338026507 2.8910245197759363 2.425391201407952 8.673073559327808 0.864995319844414 3.4971538686372474 1.4944307039417108 5.476388656217864
0.0 0.0 0.0 0.0 0.0 0.0 0.8084637338026507 2.8910245197759363 2.425391201407952 8.673073559327808 0.864995319844414 3.4971538686372474 1.4944307039417108 5.476388656217864
0.0 0.0 0.0 0.0 0.0 0.0 0.8084637338026507 2.8910245197759363 2.425391201407952 8.673073559327808 0.864995319844414 3.4971538686372474 1.4944307039417108 5.476388656217864
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.6739054301920496 3.2128711724559165 2.0217162905761485 9.63861351736775 2.1137837906223758 10.86183162124133 5.366816576433238 24.436361944824476
0.0 0.0 0.0 0.0 0.0 0.0 0.3279940693006066 1.2331606520309104 0.9839822079018197 3.699481956092731 0.20139705950200085 1.2272982749340402 1.1475445609381274 4.488244983810659
0.0 0.0 0.0 0.0 0.0 0.0 0.3279940693006066 1.2331606520309104 0.9839822079018197 3.699481956092731 0.20139705950200085 1.2272982749340402 1.1475445609381274 4.488244983810659
0.0 0.0 0.0 0.0 0.0 0.0 0.3279940693006066 1.2331606520309104 0.9839822079018197 3.699481956092731 0.20139705950200085 1.2272982749340402 1.1475445609381274 4.488244983810659
0.0 0.0 0.0 0.0 0.0 0.0 0.3279940693006066 1.2331606520309104 0.9839822079018197 3.699481956092731 0.20139705950200085 1.2272982749340402 1.1475445609381274 4.488244983810659
0.0 0.0 0.0 0.0 0.0 0.0 0.3279940693006066 1.2331606520309104 0.9839822079018197 3.699481956092731 0.20139705950200085 1.2272982749340402 1.1475445609381274 4.488244983810659
0.0 0.0 0.0 0.0 0.0 0.0 0.3279940693006066 1.2331606520309104 0.9839822079018197 3.699481956092731 0.20139705950200085 1.2272982749340402 1.1475445609381274 4.488244983810659
0.0 0.0 0.0 0.0 0.0 0.0 0.3279940693006066 1.2331606520309104 0.9839822079018197 3.699481956092731 0.20139705950200085 1.2272982749340402 1.1475445609381274 4.488244983810659
0.0 0.0 0.0 0.0 0.0 0.0 0.3279940693006066 1.2331606520309104 0.9839822079018197 3.699481956092731 0.20139705950200085 1.2272982749340402 1.1475445609381274 4.488244983810659
0.0 0.0 0.0 0.0 0.0 0.0 0.3279940693006066 1.2331606520309104 0.9839822079018197 3.699481956092731 0.20139705950200085 1.2272982749340402 2.6184193712094013 9.413032440284727
0.0 0.0 0.0 0.0 0.0 0.0 0.4580377521839201 0.7465383310413634 1.3741132565517604 2.23961499312409 0.4999783487668831 1.130845134675305 0.8135471916673549 1.4542889203115674
0.0 0.0 0.0 0.0 0.0 0.0 0.4580377521839201 0.7465383310413634 1.3741132565517604 2.23961499312409 0.4999783487668831 1.130845134675305 0.8135471916673549 1.4542889203115674
0.0 0.0 0.0 0.0 0.0 0.0 0.4580377521839201 0.7465383310413634 1.3741132565517604 2.23961499312409 0.4999783487668831 1.130845134675305 0.8135471916673549 1.4542889203115674
0.0 0.0 0.0 0.0 0.0 0.0 0.4580377521839201 0.7465383310413634 1.3741132565517604 2.23961499312409 0.4999783487668831 1.130845134675305 0.8135471916673549 1.4542889203115674
0.0 0.0 0.0 0.0 0.0 0.0 0.4580377521839201 0.7465383310413634 1.3741132565517604 2.23961499312409 0.4999783487668831 1.130845134675305 0.9562001052059812 1.6767760214904133
0.0 0.0 0.0 0.0 0.0 0.0 0.607437304653835 0.9176544047718751 1.8223119139615054 2.752963214315625 0.4038243656781645 0.7161303708845188 0.9440273068529144 1.6368190963749372
0.0 0.0 0.0 0.0 0.0 0.0 0.607437304653835 0.9176544047718751 1.8223119139615054 2.752963214315625 0.4038243656781645 0.7161303708845188 0.9440273068529144 1.6368190963749372
0.0 0.0 0.0 0.0 0.0 0.0 0.29607116544866113 0.17582619336368854 0.8882134963459835 0.5274785800910656 1.1618295423338425 0.6312316507037077 0.6394475859367453 0.7686215618791282
0.0 0.0 0.0 0.0 0.0 0.0 0.5393347846803597 0.3421246946423513 1.618004354041079 1.0263740839270539 0.7029518148461184 0.4836155434806789 0.5943804708978879 0.753188427045805
0.0 0.0 0.0 0.0 0.0 0.0 0.6703447884088688 0.31543087523700747 2.0110343652266063 0.9462926257110225 1.241123981038465 0.6887313155193905 0.4255069763939109 0.5148482398895464
0.0 0.0 0.0 0.0 0.0 0.0 0.8811692029802116 0.8435078500610195 2.6435076089406344 2.5305235501830587 4.123514490508827 3.8998255234541634 1.1923507166923974 1.3473157530073339
0.0 0.0 0.0 0.0 0.0 0.0 0.2857622677944254 0.16342615968015803 0.8572868033832761 0.4902784790404741 0.8741074532071637 0.4811707413958208 0.32521160773036956 0.271786767027676
0.0 0.0 0.0 0.0 0.0 0.0 0.6407918306722311 0.2912506476626279 1.9223754920166933 0.873751942987884 1.8295797806087999 0.8177051919301064 0.4232670325420786 0.33457649518477245
0.0 0.0 0.0 0.0 0.0 0.0 0.3290935598064293 0.13321773046109273 0.9872806794192879 0.3996531913832782 1.5873604806129638 0.5541719541275215 0.19121026233526364 0.2508119193130529
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.21583727405994588 0.09050271943152484 0.6475118221798376 0.27150815829457453 1.5707351169953838 0.5259665251397674 0.2375446868179691 0.11097567054851494
0.0 0.0 0.0 0.0 0.0 0.0 0.6568232596140093 0.2226713383695482 1.970469778842028 0.6680140151086447 1.6819154696205403 0.5578323709264442 0.2503065759236269 0.11565714343944798
0.0 0.0 0.0 0.0 0.0 0.0 0.17062458171983988 0.07405601448000258 0.5118737451595197 0.22216804344000773 1.1038992562966603 0.38117151559938 0.16355533639535227 0.14072810011417333
0.0 0.0 0.0 0.0 0.0 0.0 0.5779130751248946 0.5875155271979228 1.733739225374684 1.7625465815937686 3.1471995954628054 1.5748567451831454 0.42091851175991446 0.39144999448846296
0.0 0.0 0.0 0.0 0.0 0.0 0.14542869291877922 0.0939616037770753 0.4362860787563377 0.2818848113312259 2.0600972305430267 0.7342637719216976 0.24547492796001177 0.21236697233676124
0.0 0.0 0.0 0.0 0.0 0.0 0.2348381977177629 0.09956517031648797 0.7045145931532887 0.29869551094946384 1.3819719900101883 0.48928336690763646 0.27277514640331574 0.27617838618245183
0.0 0.0 0.0 0.0 0.0 0.0 0.16060896489362797 0.06254872308463195 0.4818268946808839 0.18764616925389585 0.4902305954259524 0.14137095407591121 0.13489987786939084 0.1327929065496499
